order_id,customer_id,order_date,order_status
O000532,C04980,2024-07-10 00:00:00,Delivered
O000533,C05952,2024-03-28 00:00:00,Delivered
O000534,C00484,2024-07-08 00:00:00,Delivered
O000535,C04912,2024-05-14 00:00:00,Delivered
O000536,C07251,2023-04-20 00:00:00,Delivered
O000537,C06717,2023-10-26 00:00:00,Delivered
O000538,C06166,2023-09-16 00:00:00,Delivered
O000539,C02475,2024-12-31 00:00:00,Delivered
O000540,C06425,2024-08-24 00:00:00,Delivered
O000541,C01751,2024-06-30 00:00:00,Out for Delivery
O000542,C01650,2023-11-30 00:00:00,Returned
O000543,C09754,2024-09-19 00:00:00,Delivered
O000544,C09609,2024-09-23 00:00:00,Delivered
O000545,C02614,2024-02-02 00:00:00,Delivered
O000546,C03216,2023-02-23 00:00:00,Delivered
O000547,C07057,2023-06-11 00:00:00,Delivered
O000548,C04634,2024-06-08 00:00:00,Delivered
O000549,C00328,2023-04-25 00:00:00,Cancelled
O000550,C05691,2023-05-29 00:00:00,Delivered
O000551,C03398,2024-07-06 00:00:00,Delivered
O000552,C01106,2024-11-05 00:00:00,Delivered
O000553,C07286,2023-09-02 00:00:00,Delivered
O000554,C02995,2023-10-19 00:00:00,Cancelled
O000555,C01614,2023-12-17 00:00:00,Delivered
O000556,C05597,2024-07-24 00:00:00,Out for Delivery
O000557,C09592,2024-09-22 00:00:00,Out for Delivery
O000558,C09950,2024-12-18 00:00:00,Delivered
O000559,C07792,2023-08-28 00:00:00,Delivered
O000560,C03112,2023-04-16 00:00:00,Delivered
O000561,C09322,2024-04-01 00:00:00,Delivered
O000562,C08523,2023-04-15 00:00:00,Out for Delivery
O000563,C08357,2024-01-14 00:00:00,Delivered
O000564,C08752,2023-09-14 00:00:00,Delivered
O000565,C03962,2023-10-24 00:00:00,Delivered
O000566,C09366,2023-01-21 00:00:00,Returned
O000567,C08995,2023-12-30 00:00:00,Delivered
O000568,C03477,2023-10-10 00:00:00,Delivered
O000569,C08449,2024-12-26 00:00:00,Delivered
O000570,C07558,2023-12-14 00:00:00,Delivered
O000571,C09744,2024-04-30 00:00:00,Delivered
O000572,C05403,2024-12-10 00:00:00,Delivered
O000573,C02489,2024-11-12 00:00:00,Delivered
O000574,C08080,2023-02-10 00:00:00,Delivered
O000575,C06026,2024-01-19 00:00:00,Delivered
O000576,C02567,2023-02-05 00:00:00,Returned
O000577,C00769,2023-11-25 00:00:00,Delivered
O000578,C06800,2024-07-16 00:00:00,Cancelled
O000579,C09763,2023-02-23 00:00:00,Delivered
O000580,C07081,2023-10-07 00:00:00,Delivered
O000581,C04032,2024-07-11 00:00:00,Delivered
O000582,C01677,2024-07-06 00:00:00,Delivered
O000583,C06768,2024-04-07 00:00:00,Delivered
O000584,C02683,2024-08-08 00:00:00,Delivered
O000585,C04134,2023-03-20 00:00:00,Returned
O000586,C06066,2023-08-15 00:00:00,Delivered
O000587,C01765,2023-06-03 00:00:00,Delivered
O000588,C00924,2024-03-31 00:00:00,Delivered
O000589,C06320,2024-02-14 00:00:00,Delivered
O000590,C06709,2024-10-23 00:00:00,Cancelled
O000591,C02480,2024-05-23 00:00:00,Delivered
O000592,C04564,2024-04-10 00:00:00,Out for Delivery
O000593,C09286,2024-08-18 00:00:00,Out for Delivery
O000594,C07028,2024-04-26 00:00:00,Delivered
O000595,C00222,2024-04-09 00:00:00,Delivered
O000596,C02379,2023-08-27 00:00:00,Delivered
O000597,C05843,2023-05-17 00:00:00,Delivered
O000598,C05690,2024-11-21 00:00:00,Cancelled
O000599,C05449,2024-12-09 00:00:00,Delivered
O000600,C05552,2024-03-30 00:00:00,Delivered
O000601,C08420,2023-05-06 00:00:00,Delivered
O000602,C00128,2023-02-07 00:00:00,Cancelled
O000603,C06872,2023-11-25 00:00:00,Delivered
O000604,C05668,2023-09-07 00:00:00,Delivered
O000605,C04130,2023-01-21 00:00:00,Delivered
O000606,C04558,2023-07-23 00:00:00,Delivered
O000607,C09758,2023-07-28 00:00:00,Delivered
O000608,C02587,2024-11-08 00:00:00,Delivered
O000609,C00159,2024-05-01 00:00:00,Delivered
O000610,C05923,2024-09-12 00:00:00,Delivered
O000611,C03723,2023-12-27 00:00:00,Delivered
O000612,C02886,2023-10-20 00:00:00,Delivered
O000613,C09152,2023-11-03 00:00:00,Delivered
O000614,C02122,2023-09-10 00:00:00,Delivered
O000615,C08926,2024-08-26 00:00:00,Delivered
O000616,C07725,2023-03-06 00:00:00,Delivered
O000617,C03299,2024-05-13 00:00:00,Delivered
O000618,C01240,2024-12-06 00:00:00,Cancelled
O000619,C02002,2024-07-12 00:00:00,Delivered
O000620,C09632,2023-09-06 00:00:00,Delivered
O000621,C09571,2024-12-02 00:00:00,Delivered
O000622,C05629,2023-09-24 00:00:00,Delivered
O000623,C05460,2024-05-26 00:00:00,Delivered
O000624,C01275,2023-05-17 00:00:00,Cancelled
O000625,C04667,2023-02-26 00:00:00,Cancelled
O000626,C08311,2023-09-27 00:00:00,Delivered
O000627,C06032,2024-07-19 00:00:00,Cancelled
O000628,C07601,2023-01-07 00:00:00,Delivered
O000629,C01518,2024-08-04 00:00:00,Delivered
O000630,C01867,2024-07-14 00:00:00,Delivered
O000631,C03591,2023-05-13 00:00:00,Delivered
O000632,C03148,2023-12-01 00:00:00,Delivered
O000633,C05385,2023-02-23 00:00:00,Delivered
O000634,C02301,2023-07-13 00:00:00,Cancelled
O000635,C04993,2023-10-07 00:00:00,Delivered
O000636,C05962,2024-08-03 00:00:00,Delivered
O000637,C04004,2024-07-20 00:00:00,Delivered
O000638,C08914,2023-08-29 00:00:00,Delivered
O000639,C03221,2023-08-04 00:00:00,Delivered
O000640,C08541,2024-05-13 00:00:00,Delivered
O000641,C03765,2023-12-01 00:00:00,Delivered
O000642,C00967,2023-12-01 00:00:00,Cancelled
O000643,C09003,2023-06-15 00:00:00,Delivered
O000644,C09599,2024-06-27 00:00:00,Delivered
O000645,C05564,2024-08-05 00:00:00,Delivered
O000646,C01112,2023-10-17 00:00:00,Out for Delivery
O000647,C08786,2023-01-13 00:00:00,Delivered
O000648,C05477,2023-03-10 00:00:00,Delivered
O000649,C06727,2024-05-14 00:00:00,Delivered
O000650,C04932,2023-05-17 00:00:00,Cancelled
O000651,C02998,2024-04-18 00:00:00,Delivered
O000652,C00610,2024-03-01 00:00:00,Delivered
O000653,C04802,2024-04-19 00:00:00,Delivered
O000654,C08585,2024-05-05 00:00:00,Delivered
O000655,C02303,2024-06-27 00:00:00,Returned
O000656,C00735,2023-10-05 00:00:00,Returned
O000657,C08862,2024-09-16 00:00:00,Delivered
O000658,C02309,2024-09-27 00:00:00,Delivered
O000659,C04426,2024-03-29 00:00:00,Delivered
O000660,C03205,2024-10-12 00:00:00,Delivered
O000661,C08006,2024-09-08 00:00:00,Delivered
O000662,C03925,2024-06-06 00:00:00,Delivered
O000663,C04165,2024-04-04 00:00:00,Cancelled
O000664,C01860,2023-09-07 00:00:00,Cancelled
O000665,C03264,2024-04-09 00:00:00,Delivered
O000666,C00180,2023-10-04 00:00:00,Delivered
O000667,C09606,2023-04-11 00:00:00,Delivered
O000668,C09746,2024-08-01 00:00:00,Delivered
O000669,C05436,2024-04-11 00:00:00,Delivered
O000670,C07337,2023-08-10 00:00:00,Delivered
O000671,C08261,2023-02-23 00:00:00,Delivered
O000672,C07996,2023-03-13 00:00:00,Out for Delivery
O000673,C06917,2023-06-20 00:00:00,Cancelled
O000674,C02983,2023-11-22 00:00:00,Delivered
O000675,C08526,2023-10-17 00:00:00,Delivered
O000676,C09239,2023-01-10 00:00:00,Delivered
O000677,C02104,2023-05-18 00:00:00,Delivered
O000678,C03612,2024-12-15 00:00:00,Delivered
O000679,C06989,2024-09-23 00:00:00,Delivered
O000680,C01115,2024-07-22 00:00:00,Delivered
O000681,C00496,2024-04-28 00:00:00,Delivered
O000682,C05055,2023-03-23 00:00:00,Delivered
O000683,C09531,2023-11-26 00:00:00,Out for Delivery
O000684,C08126,2023-06-13 00:00:00,Delivered
O000685,C01454,2024-02-25 00:00:00,Delivered
O000686,C08317,2024-11-07 00:00:00,Delivered
O000687,C05740,2024-12-15 00:00:00,Cancelled
O000688,C06390,2024-08-03 00:00:00,Out for Delivery
O000689,C01213,2024-10-02 00:00:00,Delivered
O000690,C05723,2023-07-24 00:00:00,Delivered
O000691,C05065,2023-01-10 00:00:00,Delivered
O000692,C04816,2024-05-23 00:00:00,Cancelled
O000693,C09340,2023-07-07 00:00:00,Returned
O000694,C03476,2023-02-12 00:00:00,Delivered
O000695,C01082,2023-02-21 00:00:00,Delivered
O000696,C09554,2023-08-26 00:00:00,Delivered
O000697,C06655,2024-01-02 00:00:00,Delivered
O000698,C03677,2024-08-26 00:00:00,Delivered
O000699,C07691,2024-11-14 00:00:00,Delivered
O000700,C07451,2023-11-04 00:00:00,Cancelled
O000701,C05282,2023-09-13 00:00:00,Delivered
O000702,C06151,2023-05-15 00:00:00,Delivered
O000703,C09402,2024-08-30 00:00:00,Delivered
O000704,C07221,2024-07-17 00:00:00,Cancelled
O000705,C02987,2024-05-07 00:00:00,Delivered
O000706,C03048,2023-05-23 00:00:00,Delivered
O000707,C07893,2024-12-19 00:00:00,Delivered
O000708,C02284,2024-02-28 00:00:00,Delivered
O000709,C08651,2024-03-08 00:00:00,Delivered
O000710,C07665,2023-04-23 00:00:00,Delivered
O000711,C01037,2023-07-17 00:00:00,Delivered
O000712,C08987,2023-07-14 00:00:00,Delivered
O000713,C01700,2024-05-19 00:00:00,Delivered
O000714,C00478,2024-01-03 00:00:00,Delivered
O000715,C05255,2023-01-13 00:00:00,Delivered
O000716,C07433,2024-10-20 00:00:00,Delivered
O000717,C06004,2023-11-15 00:00:00,Delivered
O000718,C01909,2024-12-22 00:00:00,Cancelled
O000719,C05540,2024-04-29 00:00:00,Delivered
O000720,C06471,2023-04-04 00:00:00,Delivered
O000721,C04290,2023-10-31 00:00:00,Delivered
O000722,C05388,2024-04-13 00:00:00,Delivered
O000723,C07990,2024-09-11 00:00:00,Delivered
O000724,C03615,2023-03-26 00:00:00,Returned
O000725,C02809,2023-06-16 00:00:00,Delivered
O000726,C01382,2023-04-23 00:00:00,Delivered
O000727,C07640,2023-11-09 00:00:00,Delivered
O000728,C05587,2023-02-11 00:00:00,Delivered
O000729,C03878,2023-01-10 00:00:00,Delivered
O000730,C00111,2023-01-27 00:00:00,Delivered
O000731,C06638,2023-12-22 00:00:00,Delivered
O000732,C03092,2023-06-10 00:00:00,Delivered
O000733,C02228,2023-01-23 00:00:00,Delivered
O000734,C02617,2023-06-01 00:00:00,Returned
O000735,C07618,2023-01-10 00:00:00,Delivered
O000736,C08552,2023-10-31 00:00:00,Delivered
O000737,C05181,2023-02-19 00:00:00,Out for Delivery
O000738,C03296,2024-02-18 00:00:00,Delivered
O000739,C04845,2023-12-11 00:00:00,Delivered
O000740,C03884,2023-05-25 00:00:00,Delivered
O000741,C00361,2024-06-24 00:00:00,Delivered
O000742,C09013,2024-11-27 00:00:00,Cancelled
O000743,C07254,2023-11-27 00:00:00,Delivered
O000744,C09331,2023-08-20 00:00:00,Delivered
O000745,C09929,2023-11-01 00:00:00,Delivered
O000746,C06145,2023-11-10 00:00:00,Delivered
O000747,C00322,2023-05-09 00:00:00,Delivered
O000748,C02207,2023-01-28 00:00:00,Delivered
O000749,C07139,2024-10-30 00:00:00,Delivered
O000750,C08514,2023-08-08 00:00:00,Delivered
O000751,C08077,2023-04-27 00:00:00,Delivered
O000752,C07704,2024-06-17 00:00:00,Delivered
O000753,C02229,2023-01-14 00:00:00,Delivered
O000754,C09745,2023-06-26 00:00:00,Delivered
O000755,C09452,2024-05-21 00:00:00,Delivered
O000756,C04109,2024-07-23 00:00:00,Delivered
O000757,C09344,2023-09-16 00:00:00,Delivered
O000758,C08068,2023-09-29 00:00:00,Delivered
O000759,C08238,2024-10-01 00:00:00,Delivered
O000760,C07330,2023-12-27 00:00:00,Delivered
O000761,C07637,2024-05-04 00:00:00,Delivered
O000762,C07397,2023-12-23 00:00:00,Delivered
O000763,C01248,2024-03-04 00:00:00,Returned
O000764,C08440,2023-05-06 00:00:00,Delivered
O000765,C03134,2024-03-13 00:00:00,Delivered
O000766,C00230,2024-11-16 00:00:00,Out for Delivery
O000767,C06838,2024-07-27 00:00:00,Delivered
O000768,C02877,2023-01-27 00:00:00,Delivered
O000769,C09277,2023-01-22 00:00:00,Out for Delivery
O000770,C08686,2024-10-28 00:00:00,Out for Delivery
O000771,C09760,2024-04-16 00:00:00,Delivered
O000772,C05033,2024-03-29 00:00:00,Delivered
O000773,C05444,2023-10-31 00:00:00,Cancelled
O000774,C04733,2023-02-08 00:00:00,Delivered
O000775,C09116,2024-05-27 00:00:00,Delivered
O000776,C00177,2023-07-21 00:00:00,Cancelled
O000777,C02664,2023-03-11 00:00:00,Returned
O000778,C09394,2023-07-29 00:00:00,Delivered
O000779,C01506,2024-07-22 00:00:00,Cancelled
O000780,C08520,2024-10-30 00:00:00,Delivered
O000781,C02172,2024-08-23 00:00:00,Delivered
O000782,C00281,2024-12-31 00:00:00,Delivered
O000783,C06880,2023-06-10 00:00:00,Delivered
O000784,C09018,2024-05-26 00:00:00,Delivered
O000785,C09020,2023-11-09 00:00:00,Delivered
O000786,C02752,2023-04-13 00:00:00,Delivered
O000787,C06411,2023-08-25 00:00:00,Cancelled
O000788,C04859,2023-07-23 00:00:00,Out for Delivery
O000789,C07966,2024-03-06 00:00:00,Cancelled
O000790,C02337,2024-10-05 00:00:00,Delivered
O000791,C03998,2024-06-03 00:00:00,Delivered
O000792,C04615,2024-04-29 00:00:00,Delivered
O000793,C03436,2024-12-21 00:00:00,Delivered
O000794,C09941,2024-09-05 00:00:00,Delivered
O000795,C05332,2024-04-03 00:00:00,Delivered
O000796,C03898,2024-06-25 00:00:00,Delivered
O000797,C00512,2024-03-22 00:00:00,Returned
O000798,C04137,2023-03-15 00:00:00,Delivered
O000799,C09418,2023-01-31 00:00:00,Out for Delivery
O000800,C07725,2024-10-17 00:00:00,Cancelled
O000801,C04118,2023-09-12 00:00:00,Delivered
O000802,C07946,2024-08-05 00:00:00,Delivered
O000803,C00044,2023-07-10 00:00:00,Returned
O000804,C02241,2023-07-10 00:00:00,Delivered
O000805,C02368,2023-08-29 00:00:00,Delivered
O000806,C07420,2024-11-03 00:00:00,Delivered
O000807,C03764,2023-06-09 00:00:00,Delivered
O000808,C02261,2024-06-21 00:00:00,Delivered
O000809,C08745,2024-09-14 00:00:00,Delivered
O000810,C00970,2024-11-25 00:00:00,Delivered
O000811,C07108,2023-02-01 00:00:00,Delivered
O000812,C05770,2023-05-23 00:00:00,Delivered
O000813,C01879,2023-02-01 00:00:00,Delivered
O000814,C08590,2023-10-22 00:00:00,Delivered
O000815,C00397,2024-01-31 00:00:00,Delivered
O000816,C08122,2024-04-30 00:00:00,Delivered
O000817,C07570,2023-12-12 00:00:00,Delivered
O000818,C02286,2023-09-06 00:00:00,Delivered
O000819,C03141,2024-11-11 00:00:00,Delivered
O000820,C07710,2023-07-30 00:00:00,Returned
O000821,C04842,2023-05-29 00:00:00,Delivered
O000822,C08953,2023-12-09 00:00:00,Delivered
O000823,C07722,2023-06-14 00:00:00,Cancelled
O000824,C08435,2024-11-11 00:00:00,Out for Delivery
O000825,C04374,2024-12-22 00:00:00,Delivered
O000826,C06489,2024-09-08 00:00:00,Delivered
O000827,C04830,2023-07-11 00:00:00,Delivered
O000828,C09083,2023-02-24 00:00:00,Delivered
O000829,C08769,2024-03-22 00:00:00,Delivered
O000830,C01456,2024-08-18 00:00:00,Out for Delivery
O000831,C08561,2023-02-24 00:00:00,Delivered
O000832,C08830,2023-04-17 00:00:00,Returned
O000833,C04906,2023-11-23 00:00:00,Delivered
O000834,C02146,2024-04-05 00:00:00,Delivered
O000835,C03260,2024-05-22 00:00:00,Cancelled
O000836,C00396,2023-09-15 00:00:00,Returned
O000837,C00555,2023-06-27 00:00:00,Delivered
O000838,C03592,2024-01-31 00:00:00,Delivered
O000839,C09200,2024-01-23 00:00:00,Delivered
O000840,C01291,2023-03-12 00:00:00,Delivered
O000841,C09896,2023-05-09 00:00:00,Delivered
O000842,C00811,2023-09-07 00:00:00,Out for Delivery
O000843,C09742,2023-08-27 00:00:00,Delivered
O000844,C01164,2024-11-17 00:00:00,Delivered
O000845,C07003,2024-11-02 00:00:00,Delivered
O000846,C00339,2023-09-07 00:00:00,Delivered
O000847,C05364,2024-04-06 00:00:00,Delivered
O000848,C08646,2024-06-15 00:00:00,Delivered
O000849,C02420,2024-08-27 00:00:00,Delivered
O000850,C01181,2024-09-07 00:00:00,Delivered
O000851,C00639,2023-03-27 00:00:00,Delivered
O000852,C05777,2023-10-06 00:00:00,Delivered
O000853,C07945,2023-09-23 00:00:00,Delivered
O000854,C07964,2023-01-24 00:00:00,Returned
O000855,C09098,2023-03-29 00:00:00,Delivered
O000856,C08144,2023-04-10 00:00:00,Delivered
O000857,C04386,2024-05-10 00:00:00,Delivered
O000858,C00366,2024-04-30 00:00:00,Delivered
O000859,C03994,2023-05-26 00:00:00,Delivered
O000860,C03324,2023-08-29 00:00:00,Returned
O000861,C04071,2024-02-11 00:00:00,Delivered
O000862,C00405,2024-12-10 00:00:00,Delivered
O000863,C07286,2024-02-15 00:00:00,Delivered
O000864,C00822,2024-12-20 00:00:00,Cancelled
O000865,C02730,2024-01-31 00:00:00,Returned
O000866,C09886,2023-09-06 00:00:00,Delivered
O000867,C08735,2024-01-10 00:00:00,Cancelled
O000868,C05564,2023-06-27 00:00:00,Out for Delivery
O000869,C01660,2024-06-17 00:00:00,Delivered
O000870,C06054,2023-08-16 00:00:00,Delivered
O000871,C06389,2023-08-07 00:00:00,Delivered
O000872,C08805,2024-05-18 00:00:00,Delivered
O000873,C02192,2023-09-18 00:00:00,Delivered
O000874,C04786,2024-08-22 00:00:00,Delivered
O000875,C03292,2023-09-18 00:00:00,Delivered
O000876,C09583,2023-06-10 00:00:00,Delivered
O000877,C05032,2023-09-18 00:00:00,Delivered
O000878,C03446,2023-01-07 00:00:00,Delivered
O000879,C00299,2024-01-15 00:00:00,Out for Delivery
O000880,C05527,2024-11-02 00:00:00,Cancelled
O000881,C08681,2024-09-17 00:00:00,Delivered
O000882,C01150,2024-09-01 00:00:00,Delivered
O000883,C07430,2024-05-17 00:00:00,Cancelled
O000884,C02771,2024-07-18 00:00:00,Delivered
O000885,C08180,2023-11-21 00:00:00,Delivered
O000886,C07111,2024-02-18 00:00:00,Delivered
O000887,C00387,2024-05-18 00:00:00,Delivered
O000888,C05546,2024-12-14 00:00:00,Delivered
O000889,C07525,2023-05-08 00:00:00,Delivered
O000890,C01713,2024-04-14 00:00:00,Delivered
O000891,C06689,2023-12-27 00:00:00,Delivered
O000892,C00614,2023-06-26 00:00:00,Delivered
O000893,C07805,2023-05-18 00:00:00,Delivered
O000894,C01259,2023-09-25 00:00:00,Returned
O000895,C04805,2023-06-07 00:00:00,Delivered
O000896,C00209,2024-04-01 00:00:00,Delivered
O000897,C07986,2024-08-10 00:00:00,Delivered
O000898,C06467,2024-04-11 00:00:00,Delivered
O000899,C01322,2024-12-08 00:00:00,Delivered
O000900,C03737,2023-10-31 00:00:00,Delivered
O000901,C07595,2024-03-28 00:00:00,Cancelled
O000902,C06229,2023-06-22 00:00:00,Delivered
O000903,C09321,2024-01-30 00:00:00,Delivered
O000904,C04060,2024-04-02 00:00:00,Delivered
O000905,C07004,2023-05-03 00:00:00,Delivered
O000906,C00086,2023-09-25 00:00:00,Out for Delivery
O000907,C08088,2024-05-23 00:00:00,Delivered
O000908,C07896,2024-10-19 00:00:00,Out for Delivery
O000909,C04139,2023-02-28 00:00:00,Delivered
O000910,C05712,2023-02-01 00:00:00,Delivered
O000911,C09803,2023-06-20 00:00:00,Delivered
O000912,C01394,2024-09-10 00:00:00,Out for Delivery
O000913,C02037,2023-03-30 00:00:00,Delivered
O000914,C06113,2024-03-15 00:00:00,Delivered
O000915,C02908,2024-09-23 00:00:00,Cancelled
O000916,C07457,2024-11-15 00:00:00,Delivered
O000917,C03106,2024-02-19 00:00:00,Delivered
O000918,C08994,2023-01-12 00:00:00,Delivered
O000919,C04363,2024-03-19 00:00:00,Delivered
O000920,C09972,2023-08-13 00:00:00,Returned
O000921,C09112,2023-08-31 00:00:00,Delivered
O000922,C00882,2023-06-04 00:00:00,Delivered
O000923,C07599,2024-07-27 00:00:00,Delivered
O000924,C02570,2024-11-22 00:00:00,Returned
O000925,C03306,2024-11-23 00:00:00,Cancelled
O000926,C04330,2023-04-02 00:00:00,Delivered
O000927,C00558,2023-07-17 00:00:00,Delivered
O000928,C09923,2024-04-06 00:00:00,Delivered
O000929,C05135,2023-03-25 00:00:00,Delivered
O000930,C01162,2023-06-30 00:00:00,Delivered
O000931,C01096,2023-03-17 00:00:00,Delivered
O000932,C00400,2024-01-30 00:00:00,Delivered
O000933,C07971,2023-08-24 00:00:00,Cancelled
O000934,C08922,2023-11-23 00:00:00,Delivered
O000935,C03859,2024-04-10 00:00:00,Out for Delivery
O000936,C05081,2024-04-20 00:00:00,Delivered
O000937,C01894,2023-12-09 00:00:00,Delivered
O000938,C04638,2024-08-21 00:00:00,Out for Delivery
O000939,C07827,2023-07-15 00:00:00,Delivered
O000940,C04972,2023-01-10 00:00:00,Delivered
O000941,C01822,2023-03-18 00:00:00,Cancelled
O000942,C05841,2023-05-25 00:00:00,Delivered
O000943,C04334,2023-01-22 00:00:00,Delivered
O000944,C07841,2024-03-09 00:00:00,Delivered
O000945,C07895,2024-06-19 00:00:00,Delivered
O000946,C01662,2024-09-20 00:00:00,Delivered
O000947,C06248,2023-10-24 00:00:00,Delivered
O000948,C03990,2024-06-13 00:00:00,Delivered
O000949,C03720,2023-07-28 00:00:00,Delivered
O000950,C07192,2024-10-06 00:00:00,Cancelled
O000951,C07176,2024-02-14 00:00:00,Delivered
O000952,C03164,2023-03-30 00:00:00,Delivered
O000953,C07268,2024-04-13 00:00:00,Delivered
O000954,C06021,2023-09-10 00:00:00,Delivered
O000955,C06709,2023-09-28 00:00:00,Delivered
O000956,C05060,2023-04-03 00:00:00,Delivered
O000957,C06052,2024-05-06 00:00:00,Cancelled
O000958,C09320,2024-07-02 00:00:00,Delivered
O000959,C02874,2024-04-13 00:00:00,Delivered
O000960,C00936,2024-09-20 00:00:00,Delivered
O000961,C03232,2023-12-06 00:00:00,Delivered
O000962,C05969,2023-03-15 00:00:00,Delivered
O000963,C08692,2024-04-09 00:00:00,Out for Delivery
O000964,C05871,2023-12-15 00:00:00,Delivered
O000965,C06558,2024-05-25 00:00:00,Cancelled
O000966,C00923,2023-01-11 00:00:00,Delivered
O000967,C05797,2024-11-30 00:00:00,Delivered
O000968,C00710,2023-04-12 00:00:00,Out for Delivery
O000969,C08501,2023-01-20 00:00:00,Out for Delivery
O000970,C07518,2023-02-03 00:00:00,Delivered
O000971,C01635,2023-05-04 00:00:00,Delivered
O000972,C08829,2024-03-04 00:00:00,Delivered
O000973,C01492,2023-01-10 00:00:00,Delivered
O000974,C00879,2023-04-16 00:00:00,Delivered
O000975,C05622,2024-11-21 00:00:00,Delivered
O000976,C07356,2024-07-23 00:00:00,Delivered
O000977,C05355,2024-02-23 00:00:00,Returned
O000978,C08337,2024-06-29 00:00:00,Delivered
O000979,C09140,2024-11-06 00:00:00,Cancelled
O000980,C01402,2024-09-07 00:00:00,Out for Delivery
O000981,C02299,2024-07-11 00:00:00,Delivered
O000982,C01736,2024-09-05 00:00:00,Delivered
O000983,C07186,2023-10-16 00:00:00,Delivered
O000984,C00475,2024-01-04 00:00:00,Delivered
O000985,C02726,2023-09-12 00:00:00,Delivered
O000986,C01033,2024-07-09 00:00:00,Delivered
O000987,C05285,2024-05-07 00:00:00,Delivered
O000988,C08833,2023-12-19 00:00:00,Delivered
O000989,C09930,2023-08-26 00:00:00,Delivered
