transaction_id,order_id,product_id,quantity,amount,payment_mode
T000652,O006253,P01070,2,340,UPI
T000653,O006578,P00222,5,600,UPI
T000654,O015971,P00444,2,220,UPI
T000655,O012040,P00155,1,500,UPI
T000656,O006453,P00531,3,90,UPI
T000657,O008965,P01146,5,750,UPI
T000658,O012655,P00183,3,1110,UPI
T000659,O004897,P00069,5,1900,Cash on Delivery
T000660,O014424,P01076,5,950,UPI
T000661,O016853,P00510,3,360,Debit Card
T000662,O017324,P01126,2,200,UPI
T000663,O011436,P00169,5,1050,UPI
T000664,O013865,P00968,4,1960,Credit Card
T000665,O008770,P00607,1,240,Debit Card
T000666,O004955,P01097,5,1800,Credit Card
T000667,O011025,P01124,4,1680,Debit Card
T000668,O001441,P00533,4,1560,UPI
T000669,O003832,P00268,3,1440,Debit Card
T000670,O006219,P00547,3,660,Cash on Delivery
T000671,O005306,P00174,1,570,Credit Card
T000672,O006882,P00669,4,640,Debit Card
T000673,O000126,P00490,1,230,Credit Card
T000674,O013433,P01087,2,80,UPI
T000675,O014718,P00707,5,800,UPI
T000676,O008573,P00265,1,740,UPI
T000677,O006415,P00639,3,1950,UPI
T000678,O011345,P00324,3,570,Cash on Delivery
T000679,O018731,P00820,2,240,UPI
T000680,O011239,P00666,4,1160,Credit Card
T000681,O000830,P00395,4,560,Credit Card
T000682,O013450,P00357,5,200,Debit Card
T000683,O009395,P00847,4,2960,Cash on Delivery
T000684,O011190,P00095,3,1170,Cash on Delivery
T000685,O008409,P00604,3,360,UPI
T000686,O004701,P01041,2,320,UPI
T000687,O017076,P00008,4,560,Wallet
T000688,O018888,P00650,1,130,Debit Card
T000689,O004928,P00731,3,630,Debit Card
T000690,O008731,P01185,4,1320,Debit Card
T000691,O001796,P00800,2,420,Debit Card
T000692,O010023,P00827,2,1100,Credit Card
T000693,O016980,P00232,5,550,Cash on Delivery
T000694,O004222,P00016,5,700,UPI
T000695,O016976,P00362,5,1200,UPI
T000696,O015705,P00431,1,230,Cash on Delivery
T000697,O009050,P00424,4,1000,UPI
T000698,O001754,P00482,3,750,UPI
T000699,O009438,P01164,4,400,Credit Card
T000700,O005799,P01153,3,690,UPI
T000701,O014147,P00852,3,120,UPI
T000702,O000971,P00933,2,320,UPI
T000703,O008390,P00930,4,3120,Net Banking
T000704,O000803,P00453,5,550,UPI
T000705,O001016,P00528,3,300,UPI
T000706,O014238,P00716,2,340,UPI
T000707,O003038,P01198,1,150,UPI
T000708,O005371,P01103,3,1740,Debit Card
T000709,O004558,P00086,5,800,UPI
T000710,O002912,P00507,1,440,Net Banking
T000711,O006943,P00774,3,780,UPI
T000712,O017494,P01170,1,120,Net Banking
T000713,O012145,P00141,2,780,UPI
T000714,O000313,P00249,3,840,UPI
T000715,O015004,P00054,5,850,Debit Card
T000716,O010359,P00756,3,390,Debit Card
T000717,O015314,P00053,3,900,Credit Card
T000718,O007112,P01007,5,1050,Cash on Delivery
T000719,O005153,P00508,1,670,UPI
T000720,O000263,P00474,5,3250,Debit Card
T000721,O012789,P00503,4,1200,Credit Card
T000722,O003826,P00064,3,120,Net Banking
T000723,O007432,P00573,1,230,UPI
T000724,O014329,P00999,3,810,Debit Card
T000725,O006941,P00876,2,280,Credit Card
T000726,O006946,P00299,2,700,Debit Card
T000727,O016102,P00206,5,650,UPI
T000728,O014025,P00331,4,120,Debit Card
T000729,O016141,P00068,3,840,UPI
T000730,O004501,P00415,3,960,Net Banking
T000731,O012767,P00417,2,1340,UPI
T000732,O011355,P00043,5,750,Net Banking
T000733,O019458,P00848,3,390,UPI
T000734,O016969,P00031,5,1100,Debit Card
T000735,O006606,P00239,4,680,Credit Card
T000736,O014558,P00374,3,780,Cash on Delivery
T000737,O007319,P00499,2,220,Credit Card
T000738,O012953,P01052,1,100,Credit Card
T000739,O007746,P00684,3,720,Debit Card
T000740,O015785,P00112,2,1180,UPI
T000741,O015641,P00466,5,1200,Cash on Delivery
T000742,O011546,P00276,1,330,UPI
T000743,O007140,P00572,1,330,UPI
T000744,O010818,P01024,5,1350,UPI
T000745,O005041,P01007,5,1050,Debit Card
T000746,O018442,P00896,5,2350,Debit Card
T000747,O007546,P01157,4,1000,Debit Card
T000748,O014604,P00755,4,200,Net Banking
T000749,O004712,P00493,3,840,UPI
T000750,O010997,P00790,4,720,Debit Card
T000751,O009518,P00825,4,2040,UPI
T000752,O019802,P00847,1,740,UPI
T000753,O015672,P00042,4,1080,Cash on Delivery
T000754,O001715,P00488,4,680,UPI
T000755,O014064,P00180,1,230,Cash on Delivery
T000756,O004604,P00178,4,1520,Wallet
T000757,O010136,P01067,3,870,Credit Card
T000758,O016206,P00747,5,200,UPI
T000759,O000796,P00652,1,60,UPI
T000760,O006990,P00001,2,500,UPI
T000761,O005339,P00643,1,580,UPI
T000762,O009730,P00643,3,1740,UPI
T000763,O006428,P01036,3,360,Debit Card
T000764,O005121,P00614,3,360,Credit Card
T000765,O012884,P00622,1,210,UPI
T000766,O009600,P00243,5,1400,Debit Card
T000767,O010764,P01126,4,400,UPI
T000768,O014423,P00027,5,1450,Net Banking
T000769,O002627,P00247,2,80,UPI
T000770,O019003,P01079,2,120,UPI
T000771,O004273,P00957,4,400,Net Banking
T000772,O004763,P00432,2,440,Debit Card
T000773,O008007,P00661,4,1080,UPI
T000774,O006026,P00580,4,1840,Debit Card
T000775,O012917,P00653,4,200,UPI
T000776,O006853,P00063,3,480,Credit Card
T000777,O001757,P00575,1,80,Credit Card
T000778,O009230,P00828,4,1520,Wallet
T000779,O003386,P00011,5,500,Cash on Delivery
T000780,O003981,P00772,1,250,Cash on Delivery
T000781,O007893,P00733,1,30,Credit Card
T000782,O005810,P01003,5,1150,UPI
T000783,O002048,P00572,2,660,Credit Card
T000784,O010056,P01148,5,950,Credit Card
T000785,O014026,P01019,2,300,UPI
T000786,O013680,P00126,1,480,Cash on Delivery
T000787,O005584,P00290,1,130,Credit Card
T000788,O012723,P00716,2,340,Credit Card
T000789,O018934,P00905,2,860,UPI
T000790,O011844,P00849,2,620,Credit Card
T000791,O005133,P00930,5,3900,UPI
T000792,O010136,P00966,4,800,Cash on Delivery
T000793,O011690,P00794,4,80,Credit Card
T000794,O017455,P00211,3,1680,UPI
T000795,O002704,P00918,1,160,UPI
T000796,O010566,P00616,2,500,Net Banking
T000797,O012011,P00197,1,230,Debit Card
T000798,O011899,P01076,4,760,Credit Card
T000799,O013630,P00268,4,1920,UPI
T000800,O005226,P00013,3,480,UPI
T000801,O011718,P01115,3,300,Cash on Delivery
T000802,O004852,P00198,3,1260,Credit Card
T000803,O013113,P01012,2,220,Cash on Delivery
T000804,O013745,P00414,2,440,Net Banking
T000805,O013068,P00171,5,200,Credit Card
T000806,O000349,P00179,2,780,UPI
T000807,O008808,P00171,4,160,Cash on Delivery
T000808,O004516,P00959,2,380,UPI
T000809,O008567,P01133,5,3200,UPI
T000810,O007392,P00532,1,150,UPI
T000811,O011026,P00765,2,200,Credit Card
T000812,O019179,P00737,3,570,UPI
T000813,O001685,P00957,3,300,Credit Card
T000814,O017343,P00503,4,1200,Debit Card
T000815,O006939,P00019,5,1300,Cash on Delivery
T000816,O003129,P00081,4,1560,Cash on Delivery
T000817,O016915,P00001,3,750,Cash on Delivery
T000818,O004022,P00562,3,420,Cash on Delivery
T000819,O019255,P00624,3,300,Debit Card
T000820,O012252,P00076,1,340,UPI
T000821,O004676,P00765,4,400,Debit Card
T000822,O008179,P01089,5,750,Credit Card
T000823,O019943,P00958,1,110,Debit Card
T000824,O001449,P00447,4,1120,UPI
T000825,O013177,P00944,1,90,UPI
T000826,O014613,P00872,2,380,UPI
T000827,O006212,P00995,4,800,UPI
T000828,O019207,P00725,1,230,UPI
T000829,O017625,P00043,4,600,Wallet
T000830,O012340,P01065,5,1550,UPI
T000831,O019106,P01123,1,210,Credit Card
T000832,O010037,P00661,1,270,UPI
T000833,O007036,P00913,3,240,UPI
T000834,O014607,P00816,3,180,Credit Card
T000835,O006958,P00584,1,260,UPI
T000836,O013419,P00443,3,210,Debit Card
T000837,O019050,P00237,2,360,UPI
T000838,O018215,P00968,4,1960,Credit Card
T000839,O008967,P00176,5,1350,Cash on Delivery
T000840,O005774,P00653,3,150,UPI
T000841,O002963,P00720,4,840,Credit Card
T000842,O003501,P00590,2,240,Net Banking
T000843,O007464,P01100,3,1680,Cash on Delivery
T000844,O016960,P00768,5,900,Debit Card
T000845,O017306,P00869,5,2350,UPI
T000846,O007104,P00123,2,760,UPI
T000847,O005671,P00324,1,190,Credit Card
T000848,O000309,P00501,2,1200,UPI
T000849,O006543,P01006,1,570,Wallet
T000850,O009888,P00302,5,750,UPI
T000851,O014594,P00595,5,1300,Net Banking
T000852,O002277,P00778,2,320,UPI
T000853,O000207,P00299,4,1400,Debit Card
T000854,O018802,P01182,3,630,UPI
T000855,O016567,P00732,3,120,Cash on Delivery
T000856,O004366,P00148,1,90,UPI
T000857,O003456,P00848,5,650,Credit Card
T000858,O012752,P00523,2,120,UPI
T000859,O007778,P01156,1,150,Credit Card
T000860,O009432,P00586,3,330,UPI
T000861,O018795,P01181,5,1900,Credit Card
T000862,O017724,P00590,4,480,Credit Card
T000863,O010923,P00546,2,420,Credit Card
T000864,O004037,P01032,4,840,UPI
T000865,O006346,P00315,3,150,Debit Card
T000866,O017476,P00348,4,2720,Credit Card
T000867,O017401,P00004,3,900,UPI
T000868,O007940,P00728,1,110,UPI
T000869,O003943,P00233,2,660,UPI
T000870,O015459,P00304,5,300,UPI
T000871,O002677,P00363,3,1350,UPI
T000872,O005749,P01086,2,1180,Wallet
T000873,O007846,P00724,4,760,Credit Card
T000874,O008773,P00376,3,330,Credit Card
T000875,O003352,P00720,1,210,Cash on Delivery
T000876,O014033,P00244,4,360,UPI
T000877,O018088,P00451,5,250,UPI
T000878,O010257,P00363,2,900,Credit Card
T000879,O000398,P00653,4,200,UPI
T000880,O012709,P00314,4,1080,UPI
T000881,O010355,P01157,2,500,UPI
T000882,O016570,P00207,2,1000,UPI
T000883,O001549,P00598,5,1150,UPI
T000884,O017212,P00981,5,2700,Credit Card
T000885,O011745,P00666,2,580,Cash on Delivery
T000886,O011457,P00784,1,120,Debit Card
T000887,O017445,P00086,4,640,Credit Card
T000888,O004477,P00635,4,440,Debit Card
T000889,O018569,P01073,3,660,Debit Card
T000890,O009996,P01005,3,1560,UPI
T000891,O013143,P01192,1,490,Wallet
T000892,O017485,P00262,2,360,UPI
T000893,O006187,P00905,1,430,UPI
T000894,O019575,P00981,4,2160,Credit Card
T000895,O010621,P00890,1,530,UPI
T000896,O005707,P00875,3,330,UPI
T000897,O001069,P00586,5,550,UPI
T000898,O017745,P01022,5,750,Credit Card
T000899,O006522,P00234,4,920,UPI
T000900,O019019,P00224,5,850,Cash on Delivery
T000901,O009561,P00176,2,540,Credit Card
T000902,O013281,P00122,5,3000,UPI
T000903,O011424,P00420,4,1000,UPI
T000904,O000768,P01066,5,350,UPI
T000905,O011708,P00850,1,230,UPI
T000906,O015248,P01200,1,240,Cash on Delivery
T000907,O016040,P00387,3,630,Debit Card
T000908,O012692,P00268,2,960,Cash on Delivery
T000909,O019404,P00646,5,300,Debit Card
T000910,O009785,P00387,5,1050,Credit Card
T000911,O001833,P00680,1,200,Credit Card
T000912,O012545,P01108,3,360,Cash on Delivery
T000913,O006944,P00615,4,160,Credit Card
T000914,O012829,P00844,2,120,Credit Card
T000915,O018181,P00962,1,330,UPI
T000916,O018301,P00809,2,260,Wallet
T000917,O013817,P00781,1,280,Net Banking
T000918,O017555,P00836,3,300,Cash on Delivery
T000919,O006509,P00067,1,480,Cash on Delivery
T000920,O011273,P00541,2,380,UPI
T000921,O006610,P00771,4,960,Wallet
T000922,O011553,P00511,4,160,Credit Card
T000923,O003571,P00703,2,680,UPI
T000924,O005693,P00090,4,440,UPI
T000925,O000208,P00720,2,420,UPI
T000926,O014057,P01124,5,2100,Debit Card
T000927,O004428,P00922,4,520,Credit Card
T000928,O011090,P00789,2,440,Net Banking
T000929,O008985,P00863,4,2240,UPI
T000930,O008348,P00637,2,180,UPI
T000931,O016026,P00344,3,780,Debit Card
T000932,O012027,P00932,3,1050,Credit Card
T000933,O019405,P00273,1,70,UPI
T000934,O013116,P00222,3,360,UPI
T000935,O017327,P00203,3,390,UPI
T000936,O001211,P00473,4,720,Wallet
T000937,O011587,P00527,2,200,Cash on Delivery
T000938,O015995,P00565,4,520,Debit Card
T000939,O001433,P00576,4,360,Debit Card
T000940,O008958,P00481,5,750,UPI
T000941,O019085,P01014,5,3700,UPI
T000942,O015436,P01171,2,1000,Credit Card
T000943,O005647,P00951,2,240,Debit Card
T000944,O019093,P01066,2,140,Cash on Delivery
T000945,O007381,P00807,1,230,UPI
T000946,O015103,P00454,5,700,UPI
T000947,O016287,P01142,4,240,Cash on Delivery
T000948,O011154,P00083,1,60,Debit Card
T000949,O003396,P01090,2,380,UPI
T000950,O002842,P00333,5,1150,UPI
T000951,O011696,P00670,3,1620,UPI
T000952,O003469,P00813,5,500,Cash on Delivery
T000953,O019278,P00123,4,1520,UPI
T000954,O014739,P00207,5,2500,UPI
T000955,O012061,P00578,3,1590,Debit Card
T000956,O016168,P00908,4,280,UPI
T000957,O007885,P01127,2,220,UPI
T000958,O004336,P00092,4,760,UPI
T000959,O018129,P00292,3,1230,UPI
T000960,O009208,P00712,5,850,Credit Card
T000961,O008425,P00995,5,1000,Cash on Delivery
T000962,O017616,P00409,4,600,UPI
T000963,O005904,P00701,4,1400,UPI
T000964,O013291,P00325,1,170,Debit Card
T000965,O001102,P00545,4,1120,UPI
T000966,O015094,P01192,1,490,Debit Card
T000967,O012301,P00767,1,200,UPI
T000968,O010025,P00204,4,160,Cash on Delivery
T000969,O013039,P01029,3,450,UPI
T000970,O007170,P00400,4,1480,Wallet
T000971,O017543,P00076,1,340,UPI
T000972,O002015,P00581,4,920,Cash on Delivery
T000973,O008754,P01150,2,780,UPI
T000974,O005278,P00918,3,480,UPI
T000975,O014813,P01012,5,550,Wallet
T000976,O003932,P00241,5,1750,UPI
T000977,O016419,P01199,4,800,Cash on Delivery
T000978,O016463,P01067,4,1160,Debit Card
T000979,O004962,P00154,2,460,UPI
T000980,O015850,P00398,4,1040,Net Banking
T000981,O019083,P00083,5,300,UPI
T000982,O018961,P00862,1,20,Debit Card
T000983,O017573,P00080,5,2900,Credit Card
T000984,O019158,P00454,4,560,UPI
T000985,O008291,P00864,3,660,Debit Card
T000986,O016875,P00949,2,540,UPI
T000987,O015544,P00613,5,1750,Credit Card
T000988,O014719,P00116,4,760,UPI
T000989,O010643,P00683,2,200,Cash on Delivery
T000990,O007064,P00621,4,480,Credit Card
T000991,O017943,P00448,5,1450,UPI
T000992,O000962,P00645,4,1440,UPI
T000993,O001900,P00377,5,1250,UPI
T000994,O004145,P00910,4,2000,Debit Card
T000995,O018974,P00103,1,200,Debit Card
T000996,O005481,P01190,4,1200,Debit Card
T000997,O002931,P00798,3,600,UPI
T000998,O014028,P00488,3,510,UPI
T000999,O006627,P01071,3,330,UPI
T001000,O011194,P00958,5,550,UPI
T001001,O005263,P00796,1,60,UPI
T001002,O017461,P00230,2,260,Wallet
T001003,O005455,P01116,4,1000,Cash on Delivery
T001004,O016295,P00749,4,320,UPI
T001005,O006090,P00222,3,360,UPI
T001006,O014218,P00081,3,1170,UPI
T001007,O001292,P00857,3,420,Debit Card
T001008,O013855,P00440,4,1000,Debit Card
T001009,O017026,P00805,3,1020,Cash on Delivery
T001010,O018237,P00893,2,320,Credit Card
T001011,O016418,P00977,2,460,Credit Card
T001012,O003984,P00435,5,650,UPI
T001013,O007797,P00999,5,1350,Net Banking
T001014,O008677,P00550,2,540,Cash on Delivery
T001015,O013758,P00881,2,820,UPI
T001016,O017062,P00884,4,1960,Debit Card
T001017,O005492,P00830,3,630,UPI
T001018,O008978,P01066,5,350,UPI
T001019,O013456,P01129,4,1000,UPI
T001020,O009779,P00182,2,200,UPI
T001021,O010003,P00101,3,1410,UPI
T001022,O009738,P00715,3,570,UPI
T001023,O002777,P00639,1,650,Debit Card
T001024,O017157,P00492,4,1680,Net Banking
T001025,O009253,P00396,4,400,UPI
T001026,O018199,P01144,1,300,UPI
T001027,O008274,P01195,2,80,UPI
T001028,O000949,P00354,3,360,Wallet
T001029,O002937,P00529,4,1920,UPI
T001030,O009817,P00165,5,1350,UPI
T001031,O017712,P00294,4,800,Debit Card
T001032,O005131,P01097,1,360,UPI
T001033,O019822,P00259,1,130,Debit Card
T001034,O004962,P00662,5,2800,UPI
T001035,O008797,P01100,1,560,Cash on Delivery
T001036,O001666,P00532,2,300,Debit Card
T001037,O007034,P00331,5,150,Debit Card
T001038,O011212,P00439,1,70,Credit Card
T001039,O012336,P01074,5,1500,Wallet
T001040,O015158,P00160,3,240,UPI
T001041,O002464,P01160,2,380,UPI
T001042,O005236,P01129,1,250,Debit Card
T001043,O016792,P00159,1,100,Debit Card
T001044,O004975,P00681,1,130,UPI
T001045,O005064,P00550,3,810,UPI
T001046,O009530,P00898,2,260,UPI
T001047,O019644,P00275,4,1560,Credit Card
T001048,O017939,P01008,1,170,UPI
T001049,O016976,P00631,1,140,UPI
T001050,O005330,P00086,5,800,Credit Card
T001051,O008072,P00017,3,660,Cash on Delivery
T001052,O011258,P00303,1,220,UPI
T001053,O012914,P00738,2,960,Cash on Delivery
T001054,O013031,P00954,3,810,Credit Card
T001055,O004324,P00437,5,200,UPI
T001056,O016888,P01064,2,340,Net Banking
T001057,O013216,P00776,1,200,Debit Card
T001058,O001645,P00163,4,920,Credit Card
T001059,O011199,P00182,2,200,UPI
T001060,O019513,P00666,1,290,UPI
T001061,O001634,P00576,4,360,Debit Card
T001062,O009469,P00073,5,650,UPI
T001063,O016475,P00181,1,150,Debit Card
T001064,O006554,P00326,3,270,Debit Card
T001065,O004075,P00216,5,1350,Cash on Delivery
T001066,O018685,P00552,5,2750,UPI
T001067,O003871,P00906,3,1020,UPI
T001068,O009912,P00272,1,120,Credit Card
T001069,O002370,P00212,4,2120,Wallet
T001070,O017776,P00601,1,150,UPI
T001071,O001291,P00882,2,1320,Cash on Delivery
T001072,O011534,P00772,1,250,Cash on Delivery
T001073,O016662,P00883,1,50,UPI
T001074,O017383,P01167,1,290,UPI
T001075,O009310,P00315,1,50,UPI
T001076,O019081,P00221,3,1410,Net Banking
T001077,O014196,P00613,3,1050,UPI
T001078,O005942,P00181,5,750,Net Banking
T001079,O012317,P00986,4,1560,Credit Card
T001080,O012868,P00230,1,130,Debit Card
T001081,O001968,P00550,1,270,Credit Card
T001082,O008593,P00159,2,200,UPI
T001083,O009172,P00533,2,780,Cash on Delivery
T001084,O006120,P00147,1,590,Credit Card
T001085,O008409,P00392,2,1240,UPI
T001086,O000516,P00980,2,80,Cash on Delivery
T001087,O004296,P01136,3,1140,UPI
T001088,O002136,P00711,2,180,UPI
T001089,O015698,P01119,2,180,UPI
T001090,O000732,P00456,1,410,Net Banking
T001091,O012269,P00973,5,1000,Debit Card
T001092,O002854,P00013,2,320,Credit Card
T001093,O002306,P01149,2,320,UPI
T001094,O007227,P00819,4,320,UPI
T001095,O009863,P00245,2,120,UPI
T001096,O011364,P00867,1,160,Cash on Delivery
T001097,O014822,P00284,2,720,Credit Card
T001098,O008962,P00790,5,900,Debit Card
T001099,O001650,P00206,3,390,Cash on Delivery
T001100,O016296,P00534,5,2550,Debit Card
T001101,O008321,P00235,4,240,Cash on Delivery
T001102,O013857,P01181,1,380,Debit Card
T001103,O002986,P00848,3,390,Net Banking
T001104,O000133,P00921,4,1400,UPI
T001105,O011220,P00640,3,990,Credit Card
T001106,O006898,P00469,1,290,UPI
T001107,O005546,P00401,2,540,Debit Card
T001108,O002961,P00899,3,510,Debit Card
T001109,O015653,P00713,2,480,UPI
T001110,O001170,P00942,1,590,UPI
T001111,O018196,P00302,4,600,UPI
T001112,O018956,P00722,3,600,Credit Card
T001113,O001622,P00874,3,240,Debit Card
T001114,O019345,P00226,2,240,Cash on Delivery
T001115,O004941,P00749,1,80,Cash on Delivery
T001116,O010034,P00559,4,880,UPI
T001117,O009213,P00610,2,400,Credit Card
T001118,O005251,P00749,5,400,UPI
T001119,O017839,P00673,4,480,UPI
T001120,O005870,P00855,5,200,Credit Card
T001121,O015875,P00266,1,20,Net Banking
T001122,O018644,P00725,5,1150,Net Banking
T001123,O000540,P00300,1,510,Wallet
T001124,O011136,P01158,5,750,UPI
T001125,O009749,P01082,4,680,Debit Card
T001126,O011155,P00296,1,120,Cash on Delivery
T001127,O009688,P00918,3,480,UPI
T001128,O002254,P00994,2,140,Net Banking
T001129,O001383,P00484,1,190,UPI
T001130,O017594,P00065,2,300,UPI
T001131,O003304,P01046,4,280,Credit Card
T001132,O009508,P00804,4,2040,UPI
T001133,O013832,P00967,5,300,Net Banking
T001134,O003901,P00414,5,1100,Debit Card
T001135,O002161,P00173,3,390,Wallet
T001136,O003742,P00514,1,90,Credit Card
T001137,O012319,P00025,2,220,UPI
T001138,O004476,P01004,3,120,Debit Card
T001139,O000586,P01031,2,400,Cash on Delivery
T001140,O003071,P01022,5,750,UPI
T001141,O015769,P01001,4,240,UPI
T001142,O005760,P00734,3,900,Credit Card
T001143,O003713,P00905,1,430,Debit Card
T001144,O001435,P00856,3,240,UPI
T001145,O006305,P00031,3,660,UPI
T001146,O015846,P00024,4,1560,UPI
T001147,O005404,P00692,5,600,UPI
T001148,O019354,P00424,1,250,UPI
T001149,O014447,P00744,2,1320,UPI
T001150,O004404,P00672,3,600,UPI
T001151,O000525,P00508,4,2680,Credit Card
T001152,O004626,P00784,5,600,Debit Card
T001153,O008915,P00020,5,600,Net Banking
T001154,O018019,P00213,2,780,UPI
T001155,O002180,P00619,2,240,UPI
T001156,O016514,P00502,1,40,UPI
T001157,O001409,P01196,1,160,UPI
T001158,O016128,P00250,1,550,Cash on Delivery
T001159,O001286,P00071,1,140,Net Banking
T001160,O001875,P00253,5,800,UPI
T001161,O015724,P00782,3,840,Credit Card
T001162,O010781,P00076,5,1700,Credit Card
T001163,O010580,P00205,2,220,UPI
T001164,O017410,P01124,1,420,Credit Card
T001165,O015421,P00899,4,680,UPI
T001166,O016695,P00734,1,300,UPI
T001167,O012117,P00730,5,2500,UPI
T001168,O003045,P01026,4,480,UPI
T001169,O007216,P00274,5,750,Debit Card
T001170,O009655,P00874,4,320,UPI
T001171,O017382,P00953,3,2190,Credit Card
T001172,O002293,P00727,3,720,UPI
T001173,O011562,P01011,2,460,Cash on Delivery
T001174,O015637,P00620,5,1050,UPI
T001175,O002143,P00368,1,60,Debit Card
T001176,O000720,P00412,2,100,UPI
T001177,O007497,P00503,2,600,Credit Card
T001178,O019963,P00385,1,60,UPI
T001179,O015409,P00147,2,1180,UPI
T001180,O009463,P01069,1,160,UPI
T001181,O013131,P00490,3,690,Wallet
T001182,O005384,P00428,5,950,Debit Card
T001183,O016961,P00849,1,310,Credit Card
T001184,O003803,P00263,4,1040,UPI
T001185,O013413,P00097,1,60,Cash on Delivery
T001186,O000441,P00515,5,1100,Debit Card
T001187,O015409,P00575,2,160,Cash on Delivery
T001188,O019329,P00234,5,1150,UPI
T001189,O000595,P00821,4,160,Net Banking
T001190,O004194,P00748,3,1770,Cash on Delivery
T001191,O018370,P00166,3,90,Credit Card
T001192,O000006,P00081,1,390,Cash on Delivery
T001193,O019227,P01111,1,90,UPI
T001194,O016851,P00075,2,900,Credit Card
T001195,O016417,P00063,3,480,UPI
T001196,O009896,P00743,4,1760,UPI
T001197,O017257,P00234,5,1150,Debit Card
T001198,O014655,P00798,2,400,Cash on Delivery
T001199,O007451,P00613,1,350,UPI
T001200,O018251,P00488,3,510,Wallet
T001201,O013598,P00220,1,220,Wallet
T001202,O005155,P00990,5,1050,Credit Card
