delivery_id,order_id,delivery_time_mins,delivery_status,distance_km
D000655,O000655,23,Delivered Late,1.2
D000656,O000656,42,Delivered Late,4.6
D000657,O000657,49,Delivered On Time,5.5
D000658,O000658,8,Delivered On Time,1.3
D000659,O000659,67,Delivered On Time,8.2
D000660,O000660,53,Delivered On Time,9.7
D000661,O000661,60,Delivered On Time,9.6
D000662,O000662,64,Delivered Late,5.7
D000663,O000663,39,Delivered Late,4.2
D000664,O000664,61,Delivered Late,7.8
D000665,O000665,60,Delivered Late,6.8
D000666,O000666,34,Delivered Late,4.8
D000667,O000667,40,Delivered On Time,6.3
D000668,O000668,47,Delivered Late,3.9
D000669,O000669,81,Delivered On Time,9.3
D000670,O000670,57,Delivered Late,7.2
D000671,O000671,17,Delivered Late,1.6
D000672,O000672,16,Delivered Late,1.5
D000673,O000673,75,Delivered Late,8.5
D000674,O000674,64,Delivered Late,8.8
D000675,O000675,76,Delivered Late,7.9
D000676,O000676,83,Delivered On Time,9.7
D000677,O000677,52,Delivered On Time,8.2
D000678,O000678,52,Delivered On Time,8.5
D000679,O000679,90,Delivered Late,9.3
D000680,O000680,52,Delivered Late,4.3
D000681,O000681,67,Delivered On Time,8.1
D000682,O000682,25,Delivered On Time,3.3
D000683,O000683,58,Delivered On Time,7.5
D000684,O000684,9,Delivered On Time,3
D000685,O000685,83,Delivered Late,9.7
D000686,O000686,67,Delivered On Time,9
D000687,O000687,41,Delivered Late,6.5
D000688,O000688,31,Delivered On Time,8
D000689,O000689,30,Delivered On Time,3.7
D000690,O000690,38,Delivered On Time,4.3
D000691,O000691,54,Delivered On Time,8.6
D000692,O000692,79,Delivered On Time,9.5
D000693,O000693,50,Delivered On Time,7.5
D000694,O000694,34,Delivered On Time,4.6
D000695,O000695,66,Delivered On Time,9.9
D000696,O000696,19,Delivered On Time,2.9
D000697,O000697,23,Delivered On Time,4
D000698,O000698,41,Delivered On Time,5.3
D000699,O000699,26,Delivered Late,3.3
D000700,O000700,69,Delivered On Time,8.9
D000701,O000701,20,Delivered Late,0.9
D000702,O000702,54,Delivered On Time,9.8
D000703,O000703,53,Delivered Late,5.5
D000704,O000704,29,Delivered Late,2.7
D000705,O000705,14,Delivered On Time,3.1
D000706,O000706,65,Delivered Late,9.6
D000707,O000707,22,Delivered Late,2.2
D000708,O000708,19,Delivered On Time,2.9
D000709,O000709,5,Delivered On Time,1.6
D000710,O000710,36,Delivered Late,2.7
D000711,O000711,75,Delivered On Time,9
D000712,O000712,27,Delivered Late,3.7
D000713,O000713,87,Delivered Late,8.8
D000714,O000714,30,Delivered On Time,4.1
D000715,O000715,15,Delivered On Time,2.5
D000716,O000716,82,Delivered Late,8
D000717,O000717,37,Delivered Late,4.7
D000718,O000718,74,Delivered Late,8.9
D000719,O000719,31,Delivered On Time,4.3
D000720,O000720,14,Delivered On Time,3
D000721,O000721,50,Delivered On Time,9.7
D000722,O000722,39,Delivered On Time,6.4
D000723,O000723,62,Delivered Late,8.6
D000724,O000724,30,Delivered On Time,4.4
D000725,O000725,75,Delivered Late,8.6
D000726,O000726,49,Delivered Late,5.6
D000727,O000727,17,Delivered On Time,1.6
D000728,O000728,23,Delivered Late,1.9
D000729,O000729,49,Delivered On Time,7
D000730,O000730,86,Delivered Late,9.8
D000731,O000731,23,Delivered Late,0.8
D000732,O000732,28,Delivered On Time,4.3
D000733,O000733,9,Delivered On Time,1.9
D000734,O000734,63,Delivered On Time,8.5
D000735,O000735,15,Delivered On Time,3.4
D000736,O000736,46,Delivered Late,5.2
D000737,O000737,49,Delivered On Time,8.5
D000738,O000738,26,Delivered On Time,3.9
D000739,O000739,60,Delivered On Time,9.4
D000740,O000740,19,Delivered On Time,2.4
D000741,O000741,31,Delivered On Time,4.8
D000742,O000742,23,Delivered On Time,2.9
D000743,O000743,9,Delivered On Time,1
D000744,O000744,16,Delivered Late,0.7
D000745,O000745,65,Delivered On Time,8.5
D000746,O000746,66,Delivered Late,9.4
D000747,O000747,24,Delivered Late,2.5
D000748,O000748,38,Delivered Late,3.9
D000749,O000749,48,Delivered On Time,6.1
D000750,O000750,68,Delivered Late,9.7
D000751,O000751,36,Delivered Late,4.1
D000752,O000752,5,Delivered On Time,1.9
D000753,O000753,6,Delivered On Time,0.8
D000754,O000754,35,Delivered On Time,4.7
D000755,O000755,39,Delivered Late,4.6
D000756,O000756,17,Delivered Late,1.3
D000757,O000757,37,Delivered On Time,8.7
D000758,O000758,47,Delivered On Time,7.4
D000759,O000759,56,Delivered On Time,7
D000760,O000760,23,Delivered Late,2.6
D000761,O000761,16,Delivered Late,1.3
D000762,O000762,51,Delivered Late,7.1
D000763,O000763,15,Delivered On Time,3.4
D000764,O000764,50,Delivered On Time,6.3
D000765,O000765,62,Delivered Late,6.8
D000766,O000766,41,Delivered Late,5.5
D000767,O000767,18,Delivered On Time,3.7
D000768,O000768,7,Delivered On Time,0.6
D000769,O000769,9,Delivered On Time,2
D000770,O000770,78,Delivered On Time,9.8
D000771,O000771,8,Delivered On Time,2.8
D000772,O000772,74,Delivered Late,9.4
D000773,O000773,29,Delivered On Time,6.1
D000774,O000774,9,Delivered On Time,1.9
D000775,O000775,9,Delivered On Time,1.9
D000776,O000776,7,Delivered On Time,0.8
D000777,O000777,46,Delivered On Time,8.6
D000778,O000778,52,Delivered Late,6.5
D000779,O000779,35,Delivered Late,3.4
D000780,O000780,34,Delivered Late,3.6
D000781,O000781,19,Delivered Late,0.8
D000782,O000782,20,Delivered Late,2.6
D000783,O000783,64,Delivered On Time,7.9
D000784,O000784,78,Delivered Late,8
D000785,O000785,30,Delivered On Time,3.3
D000786,O000786,13,Delivered On Time,2.6
D000787,O000787,61,Delivered Late,5.3
D000788,O000788,70,Delivered Late,7.9
D000789,O000789,89,Delivered Late,9.2
D000790,O000790,30,Delivered On Time,5.9
D000791,O000791,66,Delivered Late,9
D000792,O000792,69,Delivered Late,7.5
D000793,O000793,40,Delivered On Time,7
D000794,O000794,16,Delivered Late,0.9
D000795,O000795,60,Delivered Late,6.3
D000796,O000796,29,Delivered Late,3.8
D000797,O000797,37,Delivered On Time,6.2
D000798,O000798,55,Delivered On Time,8.5
D000799,O000799,95,Delivered Late,9.4
D000800,O000800,52,Delivered On Time,6.6
D000801,O000801,9,Delivered On Time,1.4
D000802,O000802,24,Delivered On Time,3.8
D000803,O000803,20,Delivered On Time,4.2
D000804,O000804,64,Delivered On Time,9.4
D000805,O000805,54,Delivered On Time,6.7
D000806,O000806,36,Delivered Late,3.2
D000807,O000807,29,Delivered On Time,4
D000808,O000808,47,Delivered On Time,8.3
D000809,O000809,45,Delivered Late,4.9
D000810,O000810,39,Delivered Late,4.3
D000811,O000811,33,Delivered On Time,5.7
D000812,O000812,23,Delivered On Time,2.8
D000813,O000813,76,Delivered On Time,9.1
D000814,O000814,37,Delivered On Time,7
D000815,O000815,6,Delivered On Time,1.9
D000816,O000816,73,Delivered On Time,8.3
D000817,O000817,21,Delivered On Time,3.2
D000818,O000818,31,Delivered Late,2.8
D000819,O000819,64,Delivered Late,7.1
D000820,O000820,58,Delivered Late,6.6
D000821,O000821,33,Delivered On Time,5.2
D000822,O000822,45,Delivered Late,3.8
D000823,O000823,39,Delivered On Time,5.3
D000824,O000824,64,Delivered Late,7.3
D000825,O000825,38,Delivered Late,2.6
D000826,O000826,53,Delivered Late,8.1
D000827,O000827,11,Delivered On Time,2.2
D000828,O000828,89,Delivered Late,9.7
D000829,O000829,49,Delivered Late,5.8
D000830,O000830,29,Delivered Late,2.5
D000831,O000831,7,Delivered On Time,1.1
D000832,O000832,23,Delivered On Time,3.4
D000833,O000833,58,Delivered Late,5.9
D000834,O000834,22,Delivered Late,2.7
D000835,O000835,42,Delivered Late,4.6
D000836,O000836,44,Delivered On Time,5
D000837,O000837,37,Delivered Late,3.1
D000838,O000838,52,Delivered On Time,7
D000839,O000839,48,Delivered Late,4.4
D000840,O000840,63,Delivered Late,5.9
D000841,O000841,64,Delivered Late,6.7
D000842,O000842,34,Delivered Late,3.2
D000843,O000843,27,Delivered Late,2.8
D000844,O000844,37,Delivered Late,4.2
D000845,O000845,40,Delivered Late,6.2
D000846,O000846,18,Delivered Late,1.7
D000847,O000847,41,Delivered On Time,4.6
D000848,O000848,59,Delivered Late,6.6
D000849,O000849,31,Delivered Late,4.1
D000850,O000850,36,Delivered On Time,5.9
D000851,O000851,41,Delivered On Time,6.4
D000852,O000852,23,Delivered On Time,4.6
D000853,O000853,33,Delivered On Time,5.3
D000854,O000854,67,Delivered Late,7.1
D000855,O000855,25,Delivered On Time,2.6
D000856,O000856,45,Delivered Late,4.8
D000857,O000857,96,Delivered Late,9.8
D000858,O000858,10,Delivered On Time,1.7
D000859,O000859,15,Delivered On Time,2.8
D000860,O000860,23,Delivered Late,2.2
D000861,O000861,41,Delivered On Time,5.5
D000862,O000862,46,Delivered On Time,5.6
D000863,O000863,47,Delivered Late,7.3
D000864,O000864,30,Delivered Late,2.6
D000865,O000865,12,Delivered On Time,4.4
D000866,O000866,57,Delivered On Time,8.3
D000867,O000867,13,Delivered Late,0.6
D000868,O000868,84,Delivered Late,9.8
D000869,O000869,13,Delivered On Time,1.6
D000870,O000870,61,Delivered Late,8.5
D000871,O000871,19,Delivered On Time,4.8
D000872,O000872,42,Delivered On Time,5.3
D000873,O000873,30,Delivered Late,2.6
D000874,O000874,40,Delivered On Time,5
D000875,O000875,87,Delivered Late,9.2
D000876,O000876,39,Delivered On Time,7.1
D000877,O000877,26,Delivered On Time,6.3
D000878,O000878,60,Delivered Late,5.3
D000879,O000879,30,Delivered Late,2.4
D000880,O000880,41,Delivered On Time,8.5
D000881,O000881,32,Delivered Late,2.3
D000882,O000882,5,Delivered On Time,0.9
D000883,O000883,39,Delivered Late,3.6
D000884,O000884,5,Delivered On Time,1
D000885,O000885,5,Delivered On Time,0.8
D000886,O000886,48,Delivered Late,6
D000887,O000887,15,Delivered On Time,2.6
D000888,O000888,66,Delivered On Time,8.5
D000889,O000889,53,Delivered Late,6.2
D000890,O000890,5,Delivered On Time,0.5
D000891,O000891,63,Delivered On Time,8.8
D000892,O000892,73,Delivered On Time,9.6
D000893,O000893,35,Delivered Late,4.1
D000894,O000894,77,Delivered Late,9
D000895,O000895,77,Delivered Late,8.1
D000896,O000896,37,Delivered On Time,7.7
D000897,O000897,23,Delivered On Time,2.9
D000898,O000898,51,Delivered On Time,8.1
D000899,O000899,5,Delivered On Time,0.6
D000900,O000900,40,Delivered Late,5
D000901,O000901,36,Delivered Late,5.4
D000902,O000902,53,Delivered On Time,6.7
D000903,O000903,35,Delivered Late,3.3
D000904,O000904,50,Delivered On Time,6.6
D000905,O000905,26,Delivered On Time,3.4
D000906,O000906,54,Delivered Late,6.5
D000907,O000907,78,Delivered On Time,9.9
D000908,O000908,72,Delivered On Time,8.9
D000909,O000909,40,Delivered On Time,7.1
D000910,O000910,27,Delivered On Time,3.6
D000911,O000911,72,Delivered On Time,9.6
D000912,O000912,61,Delivered Late,5.4
D000913,O000913,43,Delivered On Time,6.1
D000914,O000914,45,Delivered On Time,7.5
D000915,O000915,32,Delivered On Time,6.2
D000916,O000916,5,Delivered On Time,0.6
D000917,O000917,23,Delivered Late,1.4
D000918,O000918,81,Delivered Late,9.3
D000919,O000919,7,Delivered On Time,1.3
D000920,O000920,28,Delivered On Time,4.2
D000921,O000921,42,Delivered Late,5.9
D000922,O000922,40,Delivered On Time,4.6
D000923,O000923,90,Delivered Late,9.1
D000924,O000924,61,Delivered On Time,7.5
D000925,O000925,64,Delivered Late,9.9
D000926,O000926,74,Delivered Late,8.7
D000927,O000927,80,Delivered Late,8.1
D000928,O000928,44,Delivered On Time,5.8
D000929,O000929,12,Delivered On Time,1.7
D000930,O000930,67,Delivered On Time,9.3
D000931,O000931,76,Delivered On Time,9.9
D000932,O000932,105,Delivered Late,10
D000933,O000933,5,Delivered On Time,0.5
D000934,O000934,89,Delivered Late,8.5
D000935,O000935,35,Delivered On Time,4.4
D000936,O000936,43,Delivered On Time,6.9
D000937,O000937,94,Delivered Late,9.9
D000938,O000938,31,Delivered On Time,7
D000939,O000939,36,Delivered On Time,7.6
D000940,O000940,12,Delivered On Time,2.8
D000941,O000941,63,Delivered Late,10
D000942,O000942,32,Delivered Late,2.8
D000943,O000943,51,Delivered On Time,6.1
D000944,O000944,5,Delivered On Time,1.9
D000945,O000945,27,Delivered Late,1.7
D000946,O000946,69,Delivered On Time,9.9
D000947,O000947,86,Delivered On Time,9.7
D000948,O000948,13,Delivered On Time,2.1
D000949,O000949,65,Delivered On Time,7.9
D000950,O000950,30,Delivered On Time,6.8
D000951,O000951,25,Delivered Late,2.4
D000952,O000952,43,Delivered On Time,8.5
D000953,O000953,21,Delivered On Time,3.4
D000954,O000954,39,Delivered Late,4.8
D000955,O000955,42,Delivered On Time,4.9
D000956,O000956,57,Delivered Late,5.2
D000957,O000957,63,Delivered Late,6.9
D000958,O000958,33,Delivered On Time,6.8
D000959,O000959,35,Delivered On Time,7.3
D000960,O000960,39,Delivered Late,2.6
D000961,O000961,55,Delivered On Time,9.4
D000962,O000962,31,Delivered Late,2.9
D000963,O000963,47,Delivered Late,5
D000964,O000964,11,Delivered On Time,2.4
D000965,O000965,35,Delivered On Time,7.1
D000966,O000966,35,Delivered Late,3.8
D000967,O000967,62,Delivered Late,7.1
D000968,O000968,13,Delivered On Time,1.7
D000969,O000969,34,Delivered On Time,6.6
D000970,O000970,38,Delivered On Time,4.8
D000971,O000971,65,Delivered Late,6.7
D000972,O000972,42,Delivered Late,4.1
D000973,O000973,15,Delivered On Time,3.8
D000974,O000974,22,Delivered On Time,3.7
D000975,O000975,51,Delivered Late,4.8
D000976,O000976,57,Delivered Late,4.9
D000977,O000977,68,Delivered On Time,9.1
D000978,O000978,28,Delivered On Time,6.7
D000979,O000979,58,Delivered Late,8.1
D000980,O000980,31,Delivered On Time,3.8
D000981,O000981,30,Delivered Late,3.1
D000982,O000982,47,Delivered On Time,8.1
D000983,O000983,67,Delivered Late,8.5
D000984,O000984,38,Delivered Late,4.4
D000985,O000985,26,Delivered On Time,5.3
D000986,O000986,72,Delivered On Time,10
D000987,O000987,52,Delivered On Time,9.1
D000988,O000988,67,Delivered Late,7.1
D000989,O000989,12,Delivered On Time,1.6
D000990,O000990,55,Delivered Late,9.8
D000991,O000991,62,Delivered On Time,7.6
D000992,O000992,8,Delivered On Time,1.7
D000993,O000993,64,Delivered Late,7.1
D000994,O000994,48,Delivered On Time,7.9
D000995,O000995,45,Delivered On Time,7.6
D000996,O000996,95,Delivered Late,9.5
D000997,O000997,31,Delivered Late,2.5
D000998,O000998,53,Delivered Late,5.5
D000999,O000999,94,Delivered Late,9.8
D001000,O001000,32,Delivered On Time,6.6
D001001,O001001,29,Delivered Late,2.8
D001002,O001002,64,Delivered On Time,8.3
D001003,O001003,49,Delivered On Time,8.6
D001004,O001004,90,Delivered Late,9
D001005,O001005,35,Delivered On Time,5.5
D001006,O001006,15,Delivered On Time,4.5
D001007,O001007,66,Delivered Late,7.9
D001008,O001008,24,Delivered On Time,3.1
D001009,O001009,68,Delivered On Time,8.8
D001010,O001010,28,Delivered On Time,6.1
D001011,O001011,25,Delivered Late,2.5
D001012,O001012,14,Delivered Late,0.7
D001013,O001013,67,Delivered Late,9.6
D001014,O001014,20,Delivered Late,0.6
D001015,O001015,50,Delivered On Time,6.8
D001016,O001016,21,Delivered Late,1.9
D001017,O001017,44,Delivered Late,6.5
D001018,O001018,71,Delivered Late,6.4
D001019,O001019,92,Delivered Late,9.7
D001020,O001020,7,Delivered On Time,0.6
D001021,O001021,38,Delivered Late,3.1
D001022,O001022,52,Delivered Late,5.6
D001023,O001023,100,Delivered Late,9.7
D001024,O001024,65,Delivered On Time,8.9
D001025,O001025,9,Delivered On Time,3
D001026,O001026,48,Delivered Late,3.9
D001027,O001027,21,Delivered Late,2.5
D001028,O001028,50,Delivered Late,7.3
D001029,O001029,15,Delivered On Time,2.3
D001030,O001030,28,Delivered Late,2.2
D001031,O001031,20,Delivered Late,0.6
D001032,O001032,73,Delivered On Time,9.6
D001033,O001033,14,Delivered On Time,3.3
D001034,O001034,43,Delivered Late,4.7
D001035,O001035,66,Delivered Late,7.6
D001036,O001036,29,Delivered On Time,5.5
D001037,O001037,23,Delivered On Time,2.5
D001038,O001038,5,Delivered On Time,1.7
D001039,O001039,69,Delivered On Time,8.2
D001040,O001040,5,Delivered On Time,1.2
D001041,O001041,29,Delivered Late,1.9
D001042,O001042,70,Delivered Late,7.7
D001043,O001043,10,Delivered On Time,2.5
D001044,O001044,100,Delivered Late,9.8
D001045,O001045,5,Delivered On Time,0.5
D001046,O001046,13,Delivered On Time,2.7
D001047,O001047,59,Delivered Late,8.7
D001048,O001048,92,Delivered Late,8.5
D001049,O001049,50,Delivered Late,7.7
D001050,O001050,12,Delivered On Time,1.5
D001051,O001051,46,Delivered On Time,5.3
D001052,O001052,37,Delivered Late,3.4
D001053,O001053,28,Delivered On Time,5.3
D001054,O001054,65,Delivered Late,7.6
D001055,O001055,66,Delivered Late,6.4
D001056,O001056,27,Delivered On Time,4.1
D001057,O001057,76,Delivered On Time,8.3
D001058,O001058,32,Delivered On Time,5.7
D001059,O001059,31,Delivered Late,2.4
D001060,O001060,48,Delivered Late,6
D001061,O001061,18,Delivered On Time,3.3
D001062,O001062,13,Delivered On Time,4.1
D001063,O001063,39,Delivered Late,6.5
D001064,O001064,28,Delivered Late,2.7
D001065,O001065,36,Delivered On Time,5.3
D001066,O001066,92,Delivered Late,9.5
D001067,O001067,54,Delivered On Time,10
D001068,O001068,39,Delivered Late,3.9
D001069,O001069,71,Delivered On Time,8.8
D001070,O001070,45,Delivered Late,5
D001071,O001071,67,Delivered Late,7.8
D001072,O001072,12,Delivered On Time,4
D001073,O001073,22,Delivered Late,0.6
D001074,O001074,34,Delivered On Time,3.8
D001075,O001075,34,Delivered Late,3.5
D001076,O001076,42,Delivered Late,3.2
D001077,O001077,42,Delivered On Time,8.7
D001078,O001078,35,Delivered Late,4
D001079,O001079,62,Delivered Late,8.8
D001080,O001080,51,Delivered On Time,8.6
D001081,O001081,62,Delivered Late,7.1
D001082,O001082,64,Delivered On Time,9.4
D001083,O001083,37,Delivered On Time,8.6
D001084,O001084,23,Delivered Late,2.8
D001085,O001085,62,Delivered Late,8.5
D001086,O001086,31,Delivered Late,1.9
D001087,O001087,65,Delivered On Time,7.8
D001088,O001088,30,Delivered Late,2.6
D001089,O001089,5,Delivered On Time,2.4
D001090,O001090,53,Delivered Late,5
D001091,O001091,20,Delivered On Time,4.4
D001092,O001092,30,Delivered On Time,5.7
D001093,O001093,62,Delivered On Time,8
D001094,O001094,78,Delivered Late,9.6
D001095,O001095,47,Delivered Late,5.4
D001096,O001096,7,Delivered On Time,0.6
D001097,O001097,50,Delivered Late,4.4
D001098,O001098,32,Delivered On Time,5.7
D001099,O001099,38,Delivered On Time,6.9
D001100,O001100,53,Delivered Late,6.2
D001101,O001101,22,Delivered On Time,3.7
D001102,O001102,55,Delivered Late,6.4
D001103,O001103,56,Delivered Late,6.2
D001104,O001104,22,Delivered On Time,3.1
D001105,O001105,70,Delivered On Time,8.7
D001106,O001106,39,Delivered Late,4
D001107,O001107,12,Delivered On Time,1.5
D001108,O001108,83,Delivered Late,9.9
D001109,O001109,5,Delivered On Time,1.1
D001110,O001110,32,Delivered On Time,5.6
D001111,O001111,22,Delivered On Time,2
D001112,O001112,17,Delivered On Time,2.7
D001113,O001113,18,Delivered Late,1.8
D001114,O001114,49,Delivered On Time,6.4
D001115,O001115,75,Delivered Late,8.2
D001116,O001116,27,Delivered On Time,5.2
D001117,O001117,5,Delivered On Time,1.3
D001118,O001118,59,Delivered Late,5.6
D001119,O001119,66,Delivered On Time,6.9
D001120,O001120,83,Delivered Late,8.7
D001121,O001121,64,Delivered On Time,8.2
D001122,O001122,35,Delivered On Time,5.5
D001123,O001123,27,Delivered Late,4.1
D001124,O001124,42,Delivered Late,4.8
D001125,O001125,75,Delivered Late,8.1
D001126,O001126,44,Delivered Late,4.6
D001127,O001127,7,Delivered On Time,0.9
D001128,O001128,45,Delivered On Time,6.7
D001129,O001129,27,Delivered On Time,5.3
D001130,O001130,89,Delivered Late,9.9
D001131,O001131,63,Delivered On Time,9.9
D001132,O001132,61,Delivered On Time,8.5
D001133,O001133,25,Delivered On Time,3.9
D001134,O001134,37,Delivered Late,3.1
D001135,O001135,23,Delivered Late,2.3
D001136,O001136,31,Delivered Late,3.3
D001137,O001137,34,Delivered Late,2.1
D001138,O001138,24,Delivered On Time,5.9
D001139,O001139,48,Delivered Late,5.2
D001140,O001140,14,Delivered On Time,2.5
D001141,O001141,74,Delivered Late,7.5
D001142,O001142,25,Delivered On Time,4.8
D001143,O001143,67,Delivered Late,7.6
D001144,O001144,50,Delivered Late,6.9
