rating_id,order_id,rating,review
R000656,O008179,4,"On-time delivery, good quality."
R000657,O018178,5,"On-time delivery, good quality."
R000658,O010419,1,Poor quality and service.
R000659,O012981,5,"On-time delivery, good quality."
R000660,O001817,5,"Great experience, fresh items."
R000661,O005628,4,All items were available and fresh.
R000662,O008005,3,"Average experience, could be better."
R000663,O006186,4,Loved the quick delivery.
R000664,O010318,4,"On-time delivery, good quality."
R000665,O014987,3,Okay service.
R000666,O006148,5,Loved the quick delivery.
R000667,O013425,5,Nice packaging and fast service.
R000668,O003870,5,"Great experience, fresh items."
R000669,O008833,2,Late delivery and missing items.
R000670,O015328,3,One or two items were not so fresh.
R000671,O002955,5,Nice packaging and fast service.
R000672,O004942,4,All items were available and fresh.
R000673,O002093,4,All items were available and fresh.
R000674,O018123,4,Loved the quick delivery.
R000675,O017025,4,"On-time delivery, good quality."
R000676,O009297,3,One or two items were not so fresh.
R000677,O012726,4,Nice packaging and fast service.
R000678,O009455,2,Late delivery and missing items.
R000679,O015349,2,Items were damaged.
R000680,O001533,5,"On-time delivery, good quality."
R000681,O000573,4,"On-time delivery, good quality."
R000682,O007940,5,"On-time delivery, good quality."
R000683,O011365,5,All items were available and fresh.
R000684,O012803,4,All items were available and fresh.
R000685,O007027,3,Delivery was slightly delayed.
R000686,O018835,3,Okay service.
R000687,O000729,5,Nice packaging and fast service.
R000688,O017562,4,"On-time delivery, good quality."
R000689,O004164,3,"Average experience, could be better."
R000690,O004864,5,"On-time delivery, good quality."
R000691,O014577,5,"Great experience, fresh items."
R000692,O009295,3,One or two items were not so fresh.
R000693,O013577,4,"Great experience, fresh items."
R000694,O016580,5,All items were available and fresh.
R000695,O018917,3,One or two items were not so fresh.
R000696,O019807,4,"Great experience, fresh items."
R000697,O002983,4,"On-time delivery, good quality."
R000698,O010839,4,Loved the quick delivery.
R000699,O001687,5,"Great experience, fresh items."
R000700,O016886,1,Items were damaged.
R000701,O008650,5,"Great experience, fresh items."
R000702,O011271,5,Nice packaging and fast service.
R000703,O015378,4,"Great experience, fresh items."
R000704,O015022,4,"Great experience, fresh items."
R000705,O009235,4,Nice packaging and fast service.
R000706,O002116,4,"On-time delivery, good quality."
R000707,O000748,3,Delivery was slightly delayed.
R000708,O001274,4,Nice packaging and fast service.
R000709,O019027,1,Late delivery and missing items.
R000710,O009737,4,"Great experience, fresh items."
R000711,O004598,4,"Great experience, fresh items."
R000712,O009812,3,Okay service.
R000713,O011911,5,Loved the quick delivery.
R000714,O016158,3,"Average experience, could be better."
R000715,O008886,4,"On-time delivery, good quality."
R000716,O014710,4,Nice packaging and fast service.
R000717,O010071,4,"Great experience, fresh items."
R000718,O018285,3,Delivery was slightly delayed.
R000719,O000534,1,Items were damaged.
R000720,O003681,5,"On-time delivery, good quality."
R000721,O002006,5,Loved the quick delivery.
R000722,O016025,1,"Very bad experience, not ordering again."
R000723,O001347,2,"Very bad experience, not ordering again."
R000724,O009252,5,"On-time delivery, good quality."
R000725,O012243,4,Loved the quick delivery.
R000726,O002752,4,Loved the quick delivery.
R000727,O000593,2,Late delivery and missing items.
R000728,O004197,3,One or two items were not so fresh.
R000729,O003549,4,All items were available and fresh.
R000730,O001037,4,Loved the quick delivery.
R000731,O011539,2,Items were damaged.
R000732,O002532,2,"Very bad experience, not ordering again."
R000733,O015857,2,"Very bad experience, not ordering again."
R000734,O001870,2,"Very bad experience, not ordering again."
R000735,O019807,5,"On-time delivery, good quality."
R000736,O019370,2,"Very bad experience, not ordering again."
R000737,O016281,5,Loved the quick delivery.
R000738,O008637,5,"On-time delivery, good quality."
R000739,O017920,4,"Great experience, fresh items."
R000740,O004006,5,Loved the quick delivery.
R000741,O015993,5,All items were available and fresh.
R000742,O000689,4,All items were available and fresh.
R000743,O008204,5,Loved the quick delivery.
R000744,O004185,4,Nice packaging and fast service.
R000745,O012583,1,Poor quality and service.
R000746,O004442,5,Nice packaging and fast service.
R000747,O009066,5,"Great experience, fresh items."
R000748,O012309,4,Loved the quick delivery.
R000749,O015220,4,Nice packaging and fast service.
R000750,O016220,3,Okay service.
R000751,O005918,5,Loved the quick delivery.
R000752,O019258,1,"Very bad experience, not ordering again."
R000753,O014499,5,All items were available and fresh.
R000754,O011422,3,Delivery was slightly delayed.
R000755,O005232,3,Delivery was slightly delayed.
R000756,O013807,4,"Great experience, fresh items."
R000757,O012883,4,"Great experience, fresh items."
R000758,O017098,4,"Great experience, fresh items."
R000759,O004481,1,Items were damaged.
R000760,O013710,3,Delivery was slightly delayed.
R000761,O004891,5,Nice packaging and fast service.
R000762,O001312,3,Okay service.
R000763,O000678,3,One or two items were not so fresh.
R000764,O011190,5,"Great experience, fresh items."
R000765,O019604,4,Nice packaging and fast service.
R000766,O002233,2,"Very bad experience, not ordering again."
R000767,O001450,3,"Average experience, could be better."
R000768,O000609,1,Items were damaged.
R000769,O001751,4,"On-time delivery, good quality."
R000770,O017011,2,Items were damaged.
R000771,O001341,5,Loved the quick delivery.
R000772,O002992,3,One or two items were not so fresh.
R000773,O011720,3,One or two items were not so fresh.
R000774,O001350,3,Okay service.
R000775,O010816,5,All items were available and fresh.
R000776,O016376,5,All items were available and fresh.
R000777,O002270,4,"On-time delivery, good quality."
R000778,O003044,5,All items were available and fresh.
R000779,O001431,1,"Very bad experience, not ordering again."
R000780,O019747,3,"Average experience, could be better."
R000781,O012593,4,Nice packaging and fast service.
R000782,O007150,4,Nice packaging and fast service.
R000783,O008104,5,Loved the quick delivery.
R000784,O008645,3,"Average experience, could be better."
R000785,O018003,3,Okay service.
R000786,O017179,3,One or two items were not so fresh.
R000787,O001852,1,Items were damaged.
R000788,O001691,4,Nice packaging and fast service.
R000789,O010734,4,"On-time delivery, good quality."
R000790,O010137,5,Nice packaging and fast service.
R000791,O002439,4,Loved the quick delivery.
R000792,O011065,1,Poor quality and service.
R000793,O014228,3,"Average experience, could be better."
R000794,O018897,3,"Average experience, could be better."
R000795,O003508,5,Loved the quick delivery.
R000796,O002467,4,Nice packaging and fast service.
R000797,O017657,4,All items were available and fresh.
R000798,O007166,5,"Great experience, fresh items."
R000799,O011451,2,Items were damaged.
R000800,O007436,4,"Great experience, fresh items."
R000801,O016988,5,All items were available and fresh.
R000802,O014253,5,"Great experience, fresh items."
R000803,O010921,5,Loved the quick delivery.
R000804,O017577,5,Nice packaging and fast service.
R000805,O003116,4,Nice packaging and fast service.
R000806,O009440,5,Nice packaging and fast service.
R000807,O010229,2,Late delivery and missing items.
R000808,O015222,5,"Great experience, fresh items."
R000809,O002010,5,"On-time delivery, good quality."
R000810,O013444,4,Nice packaging and fast service.
R000811,O006051,5,Nice packaging and fast service.
R000812,O007332,5,Loved the quick delivery.
R000813,O007240,5,Nice packaging and fast service.
R000814,O015694,4,All items were available and fresh.
R000815,O013221,4,"Great experience, fresh items."
R000816,O004386,4,"On-time delivery, good quality."
R000817,O000271,5,"On-time delivery, good quality."
R000818,O013505,3,Delivery was slightly delayed.
R000819,O001048,3,"Average experience, could be better."
R000820,O014671,5,Nice packaging and fast service.
R000821,O002481,2,"Very bad experience, not ordering again."
R000822,O003946,4,"Great experience, fresh items."
R000823,O008035,3,Delivery was slightly delayed.
R000824,O015270,5,"On-time delivery, good quality."
R000825,O009879,4,Nice packaging and fast service.
R000826,O012326,5,All items were available and fresh.
R000827,O008286,2,"Very bad experience, not ordering again."
R000828,O005324,3,Delivery was slightly delayed.
R000829,O013925,5,All items were available and fresh.
R000830,O012620,4,Nice packaging and fast service.
R000831,O019674,5,"On-time delivery, good quality."
R000832,O016067,4,"Great experience, fresh items."
R000833,O018358,3,One or two items were not so fresh.
R000834,O011983,3,Okay service.
R000835,O004579,2,Poor quality and service.
R000836,O004549,2,Items were damaged.
R000837,O017863,4,"On-time delivery, good quality."
R000838,O017312,5,All items were available and fresh.
R000839,O007525,3,"Average experience, could be better."
R000840,O007161,4,"Great experience, fresh items."
R000841,O000630,4,Nice packaging and fast service.
R000842,O004506,5,"On-time delivery, good quality."
R000843,O018255,5,Loved the quick delivery.
R000844,O013645,4,"Great experience, fresh items."
R000845,O009627,4,Nice packaging and fast service.
R000846,O010481,5,Nice packaging and fast service.
R000847,O013834,5,"Great experience, fresh items."
R000848,O006530,4,"Great experience, fresh items."
R000849,O007332,1,Late delivery and missing items.
R000850,O009569,5,Nice packaging and fast service.
R000851,O012140,4,"On-time delivery, good quality."
R000852,O015093,3,"Average experience, could be better."
R000853,O007259,3,One or two items were not so fresh.
R000854,O016518,4,Nice packaging and fast service.
R000855,O018131,5,All items were available and fresh.
R000856,O001697,4,All items were available and fresh.
R000857,O019883,4,"Great experience, fresh items."
R000858,O009649,4,All items were available and fresh.
R000859,O009327,4,Loved the quick delivery.
R000860,O011486,4,All items were available and fresh.
R000861,O010570,4,"On-time delivery, good quality."
R000862,O016963,2,Poor quality and service.
R000863,O002872,5,"On-time delivery, good quality."
R000864,O004125,3,One or two items were not so fresh.
R000865,O018476,2,"Very bad experience, not ordering again."
R000866,O006302,1,Late delivery and missing items.
R000867,O008849,5,All items were available and fresh.
R000868,O014140,4,"On-time delivery, good quality."
R000869,O017701,4,Loved the quick delivery.
R000870,O017608,4,Nice packaging and fast service.
R000871,O014879,4,Loved the quick delivery.
R000872,O005106,4,"Great experience, fresh items."
R000873,O002004,5,All items were available and fresh.
R000874,O007967,5,"On-time delivery, good quality."
R000875,O017044,3,Okay service.
R000876,O002157,4,All items were available and fresh.
R000877,O019175,1,Poor quality and service.
R000878,O016678,5,"Great experience, fresh items."
R000879,O017880,5,"On-time delivery, good quality."
R000880,O015216,5,"Great experience, fresh items."
R000881,O013146,1,Late delivery and missing items.
R000882,O011621,5,All items were available and fresh.
R000883,O012331,5,Loved the quick delivery.
R000884,O018422,3,One or two items were not so fresh.
R000885,O019460,5,"On-time delivery, good quality."
R000886,O009710,4,All items were available and fresh.
R000887,O011137,4,Loved the quick delivery.
R000888,O010089,5,"Great experience, fresh items."
R000889,O003461,4,"Great experience, fresh items."
R000890,O019020,3,Okay service.
R000891,O010988,4,Nice packaging and fast service.
R000892,O005563,5,"Great experience, fresh items."
R000893,O007146,3,One or two items were not so fresh.
R000894,O017612,1,Items were damaged.
R000895,O005945,4,Loved the quick delivery.
R000896,O009495,2,Items were damaged.
R000897,O007393,4,All items were available and fresh.
R000898,O016123,2,Poor quality and service.
R000899,O006884,1,Late delivery and missing items.
R000900,O005150,2,Poor quality and service.
R000901,O011791,4,Nice packaging and fast service.
R000902,O012284,2,Late delivery and missing items.
R000903,O015480,3,Delivery was slightly delayed.
