platform,product_id,product_name,category,sub_category,brand,price,mrp,shelf_life_days
Blinkit,567671,Biscuits,Snacks & Beverages,Biscuits,Nagar LLC,418.48,643.82,90
Blinkit,481843,Chocolates,Snacks & Beverages,Chocolates,"Taneja, Kala and Kota",297.68,457.97,90
Blinkit,991434,Cookies,Snacks & Beverages,Biscuits,Mital-Oza,237.62,365.57,90
Blinkit,540618,Popcorn,Snacks & Beverages,Chips,Golla-Luthra,317.05,487.77,90
Blinkit,319388,Orange Juice,Snacks & Beverages,Juices,D’Alia-Dey,657.8,939.71,180
Blinkit,171602,Cola,Snacks & Beverages,Soft Drinks,Pal-Sehgal,883.44,1262.06,180
Blinkit,60619,Iced Tea,Snacks & Beverages,Tea,Bhasin LLC,726.41,1037.73,180
Blinkit,962591,Orange Juice,Snacks & Beverages,Juices,Murthy-Kaul,130.01,185.73,180
Blinkit,107548,Cola,Snacks & Beverages,Soft Drinks,"Bhandari, Bhasin and Palan",891.6,1273.71,180
Blinkit,687218,Mango Drink,Snacks & Beverages,Juices,"Sankaran, Pall and Gola",317.82,454.03,180
Blinkit,328457,Mango Drink,Snacks & Beverages,Juices,Hayre-Shere,858.57,1226.53,180
Blinkit,194682,Iced Tea,Snacks & Beverages,Tea,Sastry-Issac,912.29,1303.27,180
Blinkit,681063,Mango Drink,Snacks & Beverages,Juices,Dass and Sons,321.28,458.97,180
Blinkit,679321,Cola,Snacks & Beverages,Soft Drinks,Khurana-Dewan,738.46,1054.94,180
Blinkit,300159,Cola,Snacks & Beverages,Soft Drinks,"Basu, Rout and Mistry",44.35,63.36,180
Blinkit,378287,Lemonade,Snacks & Beverages,Juices,Ramesh-Jain,332.84,475.49,180
Blinkit,118820,Iced Tea,Snacks & Beverages,Tea,"Warrior, Ravel and Amble",12.32,17.6,180
Blinkit,667163,Orange Juice,Snacks & Beverages,Juices,Palla LLC,441.2,630.29,180
Blinkit,228286,Cola,Snacks & Beverages,Soft Drinks,Bhattacharyya PLC,179.08,255.83,180
Blinkit,561860,Orange Juice,Snacks & Beverages,Juices,Gupta Ltd,874.78,1249.69,180
Blinkit,712003,Cola,Snacks & Beverages,Soft Drinks,"Karan, Bandi and Acharya",671.68,959.54,180
Blinkit,712307,Orange Juice,Snacks & Beverages,Juices,Chana LLC,264.89,378.41,180
Blinkit,513199,Cola,Snacks & Beverages,Soft Drinks,Rastogi Inc,422.23,603.19,180
Blinkit,962054,Orange Juice,Snacks & Beverages,Juices,Toor-Nagar,16.86,24.09,180
Blinkit,378676,Orange Juice,Snacks & Beverages,Juices,Baral-Kamdar,881.42,1259.17,180
Blinkit,890232,Mango Drink,Snacks & Beverages,Juices,Jha Group,432.0,617.14,180
Blinkit,532965,Frozen Pizza,Instant & Frozen Foods,Frozen Food,Sachdev Inc,307.23,512.05,180
Blinkit,365132,Instant Noodles,Instant & Frozen Foods,Instant Noodles,Dar-Kumar,229.38,382.3,180
Blinkit,689769,Frozen Vegetables,Instant & Frozen Foods,Frozen Food,Kothari-Datta,46.62,77.7,180
Blinkit,969851,Frozen Vegetables,Instant & Frozen Foods,Frozen Food,"Kara, Sodhi and Bassi",340.66,567.77,180
Blinkit,305754,Frozen Vegetables,Instant & Frozen Foods,Frozen Food,Mammen-Hegde,979.99,1633.32,180
Blinkit,398340,Instant Noodles,Instant & Frozen Foods,Instant Noodles,"Nadig, Zachariah and Soni",651.93,1086.55,180
Blinkit,491314,Ice Cream,Instant & Frozen Foods,Frozen Food,Banerjee Inc,973.44,1622.4,180
Blinkit,33955,Frozen Pizza,Instant & Frozen Foods,Frozen Food,Baral Group,186.08,310.13,180
Blinkit,470449,Frozen Biryani,Instant & Frozen Foods,Frozen Food,Kohli-Sawhney,827.77,1379.62,180
Blinkit,954722,Ice Cream,Instant & Frozen Foods,Frozen Food,Mohan-Virk,616.45,1027.42,180
Blinkit,623234,Frozen Biryani,Instant & Frozen Foods,Frozen Food,Chakrabarti-Batra,329.79,549.65,180
Blinkit,131937,Frozen Pizza,Instant & Frozen Foods,Frozen Food,"Varkey, Devi and Ganguly",287.81,479.68,180
Blinkit,606256,Frozen Biryani,Instant & Frozen Foods,Frozen Food,Agate Ltd,369.28,615.47,180
Blinkit,652118,Frozen Biryani,Instant & Frozen Foods,Frozen Food,Agate and Sons,22.04,36.73,180
Blinkit,187399,Frozen Pizza,Instant & Frozen Foods,Frozen Food,Chauhan Inc,53.49,89.15,180
Blinkit,925482,Frozen Biryani,Instant & Frozen Foods,Frozen Food,Viswanathan-Sha,475.04,791.73,180
Blinkit,611575,Frozen Pizza,Instant & Frozen Foods,Frozen Food,"Bhat, Nigam and Hayer",482.06,803.43,180
Blinkit,621677,Frozen Biryani,Instant & Frozen Foods,Frozen Food,Sabharwal-Mital,317.8,529.67,180
Blinkit,306177,Frozen Biryani,Instant & Frozen Foods,Frozen Food,Som Inc,769.24,1282.07,180
Blinkit,272170,Ice Cream,Instant & Frozen Foods,Frozen Food,Purohit Group,140.8,234.67,180
Blinkit,721521,Rice,Grocery & Staples,Rice,"Ramanathan, Agarwal and Baria",417.39,491.05,365
Blinkit,692985,Pulses,Grocery & Staples,Pulses,"Wable, Sankaran and Hari",197.39,232.22,365
Blinkit,487931,Sugar,Grocery & Staples,Sugar,"Bahl, Jaggi and Nath",709.08,834.21,365
Blinkit,901144,Sugar,Grocery & Staples,Sugar,Deo-Kamdar,340.36,400.42,365
Blinkit,764014,Salt,Grocery & Staples,Salt,"Grewal, Swamy and Dayal",612.04,720.05,365
Blinkit,53833,Rice,Grocery & Staples,Rice,Tella-Master,134.69,158.46,365
Blinkit,876139,Pulses,Grocery & Staples,Pulses,Cherian-Dara,415.75,489.12,365
Blinkit,903336,Pulses,Grocery & Staples,Pulses,"Vaidya, Amble and Palla",551.88,649.27,365
Blinkit,120532,Wheat Flour,Grocery & Staples,Flour,Nazareth Ltd,697.53,820.62,365
Blinkit,945635,Pulses,Grocery & Staples,Pulses,Balasubramanian PLC,778.9,916.35,365
Blinkit,760684,Rice,Grocery & Staples,Rice,Kanda-Gupta,71.6,84.24,365
Blinkit,354409,Pulses,Grocery & Staples,Pulses,Bose-Pandit,325.08,382.45,365
Blinkit,937542,Wheat Flour,Grocery & Staples,Flour,Khurana and Sons,97.04,114.16,365
Blinkit,490602,Sugar,Grocery & Staples,Sugar,Raghavan Inc,549.47,646.44,365
Blinkit,131136,Salt,Grocery & Staples,Salt,Deshpande-Rama,37.8,44.47,365
Blinkit,287070,Wheat Flour,Grocery & Staples,Flour,"Gala, Magar and Rajagopal",443.17,521.38,365
Blinkit,679865,Wheat Flour,Grocery & Staples,Flour,Memon-Barad,347.91,409.31,365
Blinkit,317242,Pulses,Grocery & Staples,Pulses,Rastogi Group,198.15,233.12,365
Blinkit,644847,Salt,Grocery & Staples,Salt,"Jhaveri, Kata and Kapur",622.81,732.72,365
Blinkit,327290,Sugar,Grocery & Staples,Sugar,Nadkarni Inc,862.28,1014.45,365
Blinkit,993331,Pulses,Grocery & Staples,Pulses,"Parmer, Gola and Yogi",102.44,120.52,365
Blinkit,807452,Pulses,Grocery & Staples,Pulses,Naik Ltd,144.19,169.64,365
Blinkit,451933,Wheat Flour,Grocery & Staples,Flour,Nadig Ltd,568.94,669.34,365
Blinkit,461804,Sugar,Grocery & Staples,Sugar,"Ghose, Ben and Divan",310.69,365.52,365
Blinkit,36412,Dish Soap,Household,Dishwash,Muni-Shankar,397.68,530.24,365
Blinkit,94225,Toilet Cleaner,Household,Toilet Cleaner,"Gulati, Ram and Sarkar",77.11,102.81,365
Blinkit,704868,Detergent,Household,Detergent,"Parikh, Oak and Kara",193.46,257.95,365
Blinkit,18035,Dish Soap,Household,Dishwash,Ramesh Inc,968.94,1291.92,365
Blinkit,435929,Toilet Cleaner,Household,Toilet Cleaner,Memon Ltd,856.89,1142.52,365
Blinkit,820541,Toilet Cleaner,Household,Toilet Cleaner,"Borde, Peri and Upadhyay",576.22,768.29,365
Blinkit,552496,Dish Soap,Household,Dishwash,Dhar PLC,508.0,677.33,365
Blinkit,455755,Detergent,Household,Detergent,Mangal-Sathe,44.09,58.79,365
Blinkit,91670,Dish Soap,Household,Dishwash,Barman-Ahluwalia,439.24,585.65,365
Blinkit,336847,Toilet Cleaner,Household,Toilet Cleaner,"Dayal, Mammen and More",936.98,1249.31,365
Blinkit,144124,Detergent,Household,Detergent,Lalla-Srinivasan,162.67,216.89,365
Blinkit,747801,Toilet Cleaner,Household,Toilet Cleaner,Saha-Vora,277.76,370.35,365
Blinkit,589812,Detergent,Household,Detergent,Bir PLC,163.03,217.37,365
Blinkit,677542,Toilet Cleaner,Household,Toilet Cleaner,Thaman-Lanka,212.61,283.48,365
Blinkit,604184,Toilet Cleaner,Household,Toilet Cleaner,"Gaba, Sodhi and Choudhary",397.55,530.07,365
Blinkit,697683,Toilet Cleaner,Household,Toilet Cleaner,"Murty, Varghese and Saxena",123.74,164.99,365
Blinkit,894539,Dish Soap,Household,Dishwash,"Pall, Sule and Sood",445.48,593.97,365
Blinkit,739534,Toilet Cleaner,Household,Toilet Cleaner,"Gera, Narang and Karpe",994.56,1326.08,365
Blinkit,968887,Dish Soap,Household,Dishwash,Keer-Gill,40.7,54.27,365
Blinkit,709916,Detergent,Household,Detergent,Varkey LLC,33.76,45.01,365
Blinkit,739448,Dish Soap,Household,Dishwash,Mand-Choudhry,755.66,1007.55,365
Blinkit,700048,Dish Soap,Household,Dishwash,Khalsa-Bhavsar,141.28,188.37,365
Blinkit,897083,Detergent,Household,Detergent,Dutta-Halder,972.69,1296.92,365
Blinkit,448752,Toilet Cleaner,Household,Toilet Cleaner,Batta-Doctor,160.07,213.43,365
Blinkit,365133,Dish Soap,Household,Dishwash,Hans Inc,915.45,1220.6,365
Blinkit,133542,Detergent,Household,Detergent,Edwin-Lall,68.49,91.32,365
Blinkit,767398,Dish Soap,Household,Dishwash,"Arya, Sundaram and Pingle",22.14,29.52,365
Blinkit,863930,Shampoo,Personal Care,Shampoo,"Sathe, Agarwal and Dhar",242.57,373.18,365
Blinkit,473647,Toothpaste,Personal Care,Oral Care,Ben-Ravi,43.05,66.23,365
Blinkit,9436,Toothpaste,Personal Care,Oral Care,Naidu PLC,88.43,136.05,365
Blinkit,385113,Lotion,Personal Care,Skin Care,"Sampath, Mane and Mody",816.38,1255.97,365
Blinkit,112390,Toothpaste,Personal Care,Oral Care,"Kibe, Contractor and Randhawa",877.98,1350.74,365
Blinkit,647462,Lotion,Personal Care,Skin Care,"Balan, Samra and Sekhon",326.42,502.18,365
Blinkit,34200,Lotion,Personal Care,Skin Care,Munshi-Grewal,319.8,492.0,365
Blinkit,753354,Shampoo,Personal Care,Shampoo,Sant-Mahajan,423.56,651.63,365
Blinkit,490939,Lotion,Personal Care,Skin Care,"Roy, Barad and De",80.25,123.46,365
Blinkit,672059,Toothpaste,Personal Care,Oral Care,Kaur-Gola,672.73,1034.97,365
Blinkit,803607,Soap,Personal Care,Soap & Body Wash,"Kadakia, Mohan and Sathe",949.73,1461.12,365
Blinkit,124290,Lotion,Personal Care,Skin Care,Sachdev Group,39.65,61.0,365
Blinkit,140489,Soap,Personal Care,Soap & Body Wash,"Biswas, Kapoor and Patel",650.2,1000.31,365
Blinkit,799688,Lotion,Personal Care,Skin Care,Arora LLC,309.62,476.34,365
Blinkit,859361,Shampoo,Personal Care,Shampoo,Mitter Group,432.39,665.22,365
Blinkit,492958,Lotion,Personal Care,Skin Care,Acharya PLC,84.2,129.54,365
Blinkit,63769,Lotion,Personal Care,Skin Care,Dalal-Shan,878.07,1350.88,365
Blinkit,684939,Lotion,Personal Care,Skin Care,"Sibal, Bhatnagar and Rajan",727.95,1119.92,365
Blinkit,219598,Shampoo,Personal Care,Shampoo,Arora-Magar,367.08,564.74,365
Blinkit,140154,Shampoo,Personal Care,Shampoo,Malhotra LLC,171.2,263.38,365
Blinkit,449106,Soap,Personal Care,Soap & Body Wash,"Shere, Thakur and Naik",48.55,74.69,365
Blinkit,256051,Lotion,Personal Care,Skin Care,"Mannan, Naidu and Sama",400.92,616.8,365
Blinkit,615545,Soap,Personal Care,Soap & Body Wash,Barman Inc,448.16,689.48,365
Blinkit,366066,Soap,Personal Care,Soap & Body Wash,Mandal LLC,918.58,1413.2,365
Blinkit,600767,Toothpaste,Personal Care,Oral Care,Balan Group,722.42,1111.42,365
Blinkit,784827,Baby Wipes,Personal Care,Baby Care,Balakrishnan Ltd,274.25,391.79,365
Blinkit,6405,Baby Food,Grocery & Staples,Baby Food,Kashyap-Reddy,236.51,337.87,365
Blinkit,853932,Baby Wipes,Personal Care,Baby Care,Ranganathan-Peri,941.19,1344.56,365
Blinkit,970529,Diapers,Personal Care,Baby Care,"Kurian, Patla and Sanghvi",827.44,1182.06,365
Blinkit,51036,Baby Food,Grocery & Staples,Baby Food,Karnik PLC,931.61,1330.87,365
Blinkit,820973,Baby Wipes,Personal Care,Baby Care,Lall LLC,114.52,163.6,365
Blinkit,367391,Baby Wipes,Personal Care,Baby Care,Talwar and Sons,939.55,1342.21,365
Blinkit,433521,Diapers,Personal Care,Baby Care,Mahal Group,321.33,459.04,365
Blinkit,927651,Baby Wipes,Personal Care,Baby Care,Narula Group,426.72,609.6,365
Blinkit,930284,Baby Food,Grocery & Staples,Baby Food,"Garg, Saraf and Dutta",189.47,270.67,365
Blinkit,4452,Baby Wipes,Personal Care,Baby Care,Morar-Mistry,169.88,242.69,365
Blinkit,82484,Baby Food,Grocery & Staples,Baby Food,Mallick PLC,914.88,1306.97,365
Blinkit,440875,Baby Wipes,Personal Care,Baby Care,Loyal Inc,275.03,392.9,365
Blinkit,432617,Baby Wipes,Personal Care,Baby Care,Dora-Pillai,863.18,1233.11,365
Blinkit,953175,Baby Food,Grocery & Staples,Baby Food,Sehgal-Nagarajan,225.21,321.73,365
Blinkit,57405,Baby Food,Grocery & Staples,Baby Food,Srinivas PLC,607.67,868.1,365
Blinkit,707935,Cat Food,Pet Care,Pet Care,"Anne, Mammen and Khatri",820.9,1262.92,365
Blinkit,942001,Cat Food,Pet Care,Pet Care,Acharya Ltd,671.55,1033.15,365
Blinkit,585299,Pet Treats,Pet Care,Pet Care,"Sharma, Chandra and Prashad",799.46,1229.94,365
Blinkit,120385,Pet Treats,Pet Care,Pet Care,Dubey-Sarin,597.91,919.86,365
Blinkit,52729,Cat Food,Pet Care,Pet Care,Saini LLC,316.02,486.18,365
Blinkit,661577,Cat Food,Pet Care,Pet Care,Majumdar PLC,720.95,1109.15,365
Blinkit,951463,Pet Treats,Pet Care,Pet Care,Balakrishnan-Kaur,787.4,1211.38,365
Blinkit,373536,Dog Food,Pet Care,Pet Care,Chauhan-Sabharwal,494.17,760.26,365
Blinkit,243235,Cat Food,Pet Care,Pet Care,Batta Inc,109.03,167.74,365
Blinkit,564692,Cat Food,Pet Care,Pet Care,"Krishna, Bail and Dyal",215.65,331.77,365
Blinkit,131748,Dog Food,Pet Care,Pet Care,"Shroff, Wason and Dugar",81.35,125.15,365
Blinkit,256783,Pet Treats,Pet Care,Pet Care,"Basu, Thakur and Rege",906.54,1394.68,365
Blinkit,186168,Dog Food,Pet Care,Pet Care,"Parekh, Lad and Kadakia",878.8,1352.0,365
Blinkit,537274,Pet Treats,Pet Care,Pet Care,Lal-Chauhan,702.71,1081.09,365
Blinkit,525531,Dog Food,Pet Care,Pet Care,Sandal PLC,831.1,1278.62,365
Blinkit,913428,Pet Treats,Pet Care,Pet Care,Narayanan-Kumar,392.22,603.42,365
Blinkit,757274,Pet Treats,Pet Care,Pet Care,"Minhas, Kapoor and Sethi",98.32,151.26,365
Blinkit,726958,Cat Food,Pet Care,Pet Care,Doctor-Patla,887.48,1365.35,365
Blinkit,642612,Pet Treats,Pet Care,Pet Care,Pillay-Ahuja,517.03,795.43,365
Blinkit,613942,Pet Treats,Pet Care,Pet Care,"Dyal, Saraf and Goel",545.0,838.46,365
Blinkit,784673,Dog Food,Pet Care,Pet Care,Ramanathan Group,491.39,755.98,365
Blinkit,425341,Pet Treats,Pet Care,Pet Care,"Mani, Dhar and Muni",486.28,748.12,365
Blinkit,771228,Pet Treats,Pet Care,Pet Care,Raja and Sons,83.18,127.97,365
Blinkit,760828,Pet Treats,Pet Care,Pet Care,"Khurana, Khosla and Yohannan",563.45,866.85,365
Blinkit,723678,Dog Food,Pet Care,Pet Care,"Lall, Datta and Swamy",675.46,1039.17,365
Blinkit,451812,Pain Reliever,Pharmacy & Wellness,Pharmacy & Wellness,"Batra, Sant and Mandal",530.85,663.56,365
Blinkit,677169,Cough Syrup,Pharmacy & Wellness,Pharmacy & Wellness,Char-Divan,261.03,326.29,365
Blinkit,274207,Cough Syrup,Pharmacy & Wellness,Pharmacy & Wellness,"Savant, Batta and Mander",328.51,410.64,365
Blinkit,706112,Vitamins,Pharmacy & Wellness,Pharmacy & Wellness,"Magar, Gara and Garg",478.79,598.49,365
Blinkit,557908,Vitamins,Pharmacy & Wellness,Pharmacy & Wellness,Sundaram Inc,942.37,1177.96,365
Blinkit,587645,Vitamins,Pharmacy & Wellness,Pharmacy & Wellness,"Sura, Pillay and Mammen",801.81,1002.26,365
Blinkit,837480,Cough Syrup,Pharmacy & Wellness,Pharmacy & Wellness,Edwin and Sons,217.4,271.75,365
Blinkit,566052,Pain Reliever,Pharmacy & Wellness,Pharmacy & Wellness,"Apte, Soman and Raju",87.3,109.12,365
Blinkit,137909,Cough Syrup,Pharmacy & Wellness,Pharmacy & Wellness,Dalal PLC,864.3,1080.37,365
Blinkit,799459,Vitamins,Pharmacy & Wellness,Pharmacy & Wellness,"Garg, Kari and Kapur",852.02,1065.02,365
Blinkit,264803,Vitamins,Pharmacy & Wellness,Pharmacy & Wellness,Gole-Doshi,995.98,1244.97,365
Blinkit,851978,Vitamins,Pharmacy & Wellness,Pharmacy & Wellness,Parsa-Bala,715.72,894.65,365
Blinkit,992178,Pain Reliever,Pharmacy & Wellness,Pharmacy & Wellness,Basu and Sons,632.43,790.54,365
Blinkit,56589,Vitamins,Pharmacy & Wellness,Pharmacy & Wellness,"Pai, Kashyap and Ramachandran",517.77,647.21,365
Blinkit,26060,Vitamins,Pharmacy & Wellness,Pharmacy & Wellness,Shah and Sons,342.94,428.67,365
Blinkit,33797,Pain Reliever,Pharmacy & Wellness,Pharmacy & Wellness,Gaba LLC,888.12,1110.15,365
Blinkit,123983,Cough Syrup,Pharmacy & Wellness,Pharmacy & Wellness,Kurian-Chhabra,785.67,982.09,365
Blinkit,237083,Cough Syrup,Pharmacy & Wellness,Pharmacy & Wellness,Hayer-Banerjee,577.13,721.41,365
Blinkit,154179,Pain Reliever,Pharmacy & Wellness,Pharmacy & Wellness,"Barad, Devi and Andra",582.87,728.59,365
Blinkit,298985,Vitamins,Pharmacy & Wellness,Pharmacy & Wellness,"Ramanathan, Joshi and Srinivasan",183.76,229.7,365
Blinkit,444361,Pain Reliever,Pharmacy & Wellness,Pharmacy & Wellness,"Prakash, Bawa and Kale",822.63,1028.29,365
Blinkit,679284,Cough Syrup,Pharmacy & Wellness,Pharmacy & Wellness,Pant LLC,877.89,1097.36,365
Blinkit,240179,Cough Syrup,Pharmacy & Wellness,Pharmacy & Wellness,Ram-Suri,90.56,113.2,365
Blinkit,673058,Cough Syrup,Pharmacy & Wellness,Pharmacy & Wellness,Balan-Madan,765.76,957.2,365
Blinkit,114414,Vitamins,Pharmacy & Wellness,Pharmacy & Wellness,Kara-Golla,832.06,1040.07,365
Swiggy,PROD001,Amul Taaza Toned Milk 500ml,Dairy & Breakfast,Milk,,27.0,,
Swiggy,PROD002,Britannia Milk Bread,Dairy & Breakfast,Bread,,45.0,,
Swiggy,PROD003,Nestle Maggi 2-Minute Noodles,Instant & Frozen Foods,Instant Noodles,,14.0,,
Swiggy,PROD004,Tata Salt Iodized 1kg,Grocery & Staples,Salt,,28.0,,
Swiggy,PROD005,Ashirvaad Select Sharbati Atta 5kg,Grocery & Staples,Flour,,290.0,,
Swiggy,PROD006,Coca-Cola 750ml PET Bottle,Snacks & Beverages,Soft Drinks,,40.0,,
Swiggy,PROD007,Lays India's Magic Masala 52g,Uncategorized,Uncategorized,,20.0,,
Swiggy,PROD008,Parle-G Gold Biscuits 1kg,Snacks & Beverages,Biscuits,,110.0,,
Swiggy,PROD009,Surf Excel Easy Wash 1kg,Household,Detergent,,135.0,,
Swiggy,PROD010,Colgate MaxFresh Toothpaste 150g,Personal Care,Oral Care,,95.0,,
Swiggy,PROD011,Fresh Onion 1kg,Fruits & Vegetables,Vegetables,,45.0,,
Swiggy,PROD012,Fresh Tomato 1kg,Fruits & Vegetables,Vegetables,,35.0,,
Swiggy,PROD013,Fresh Potato 1kg,Fruits & Vegetables,Vegetables,,30.0,,
Swiggy,PROD014,Fresh Banana Robusta 1kg,Fruits & Vegetables,Fruits,,50.0,,
Swiggy,PROD015,Fresh Apple Royal Gala 1kg,Fruits & Vegetables,Fruits,,180.0,,
Swiggy,PROD016,Amul Butter 500g,Dairy & Breakfast,Butter & Ghee,,275.0,,
Swiggy,PROD017,Amul Cheese Slices 100g,Dairy & Breakfast,Cheese,,78.0,,
Swiggy,PROD018,Mother Dairy Classic Curd 400g,Dairy & Breakfast,Curd,,40.0,,
Swiggy,PROD019,iD Malabar Parota 350g,Instant & Frozen Foods,Frozen Food,,85.0,,
Swiggy,PROD020,Fortune Sunlite Refined Sunflower Oil 1L,Grocery & Staples,Edible Oil,,155.0,,
Swiggy,PROD021,India Gate Basmati Rice Classic 1kg,Grocery & Staples,Rice,,220.0,,
Swiggy,PROD022,Tata Sampann Toor Dal 1kg,Grocery & Staples,Pulses,,160.0,,
Swiggy,PROD023,Bru Instant Coffee 100g,Snacks & Beverages,Coffee,,210.0,,
Swiggy,PROD024,Taj Mahal Tea 250g,Snacks & Beverages,Tea,,165.0,,
Swiggy,PROD025,Haldirams Aloo Bhujia 200g,Snacks & Beverages,Chips,,55.0,,
Swiggy,PROD026,Kurkure Masala Munch 90g,Snacks & Beverages,Chips,,20.0,,
Swiggy,PROD027,Sprite 750ml PET Bottle,Snacks & Beverages,Soft Drinks,,40.0,,
Swiggy,PROD028,Tropicana 100% Orange Juice 1L,Snacks & Beverages,Juices,,140.0,,
Swiggy,PROD029,Cadbury Dairy Milk Silk 150g,Snacks & Beverages,Chocolates,,175.0,,
Swiggy,PROD030,Oreo Chocolate Creme Biscuits 120g,Snacks & Beverages,Biscuits,,30.0,,
Swiggy,PROD031,Lifebuoy Total 10 Soap 125g,Personal Care,Soap & Body Wash,,36.0,,
Swiggy,PROD032,Dove Daily Shine Shampoo 180ml,Personal Care,Shampoo,,190.0,,
Swiggy,PROD033,Pepsodent Germicheck Toothpaste 150g,Personal Care,Oral Care,,70.0,,
Swiggy,PROD034,Vim Dishwash Liquid Gel 500ml,Household,Dishwash,,105.0,,
Swiggy,PROD035,Lizol Floor Cleaner Citrus 975ml,Household,Floor Cleaner,,193.0,,
Swiggy,PROD036,Harpic Powerplus Toilet Cleaner 1L,Household,Toilet Cleaner,,185.0,,
Swiggy,PROD037,Good Knight Gold Flash Machine + Refill,Household,Insect Repellent,,85.0,,
Swiggy,PROD038,McCain Smiles 415g,Instant & Frozen Foods,Frozen Food,,115.0,,
Swiggy,PROD039,Kissan Fresh Tomato Ketchup 950g,Grocery & Staples,Sauces & Spreads,,120.0,,
Swiggy,PROD040,MDH Deggi Mirch 100g,Grocery & Staples,Spices,,72.0,,
Swiggy,PROD041,Everest Turmeric Powder 200g,Grocery & Staples,Spices,,60.0,,
Swiggy,PROD042,Kelloggs Corn Flakes 875g,Fruits & Vegetables,Vegetables,,360.0,,
Swiggy,PROD043,Quaker Oats 1kg,Dairy & Breakfast,Breakfast Cereals,,199.0,,
Swiggy,PROD044,Pampers Active Baby Diapers M-size 46,Personal Care,Baby Care,,699.0,,
Swiggy,PROD045,Pedigree Adult Dog Food Chicken & Veg 3kg,Pet Care,Pet Care,,740.0,,
Swiggy,PROD046,Fresh Coriander Bunch,Fruits & Vegetables,Herbs,,15.0,,
Swiggy,PROD047,Fresh Mint Bunch,Fruits & Vegetables,Herbs,,12.0,,
Swiggy,PROD048,Fresh Ginger 100g,Fruits & Vegetables,Vegetables,,25.0,,
Swiggy,PROD049,Fresh Garlic 100g,Fruits & Vegetables,Vegetables,,30.0,,
Swiggy,PROD050,Fresh Lemon 4pcs,Fruits & Vegetables,Fruits,,20.0,,
Swiggy,PROD051,Amul Masti Dahi 400g,Dairy & Breakfast,Curd,,38.0,,
Swiggy,PROD052,Britannia Brown Bread,Dairy & Breakfast,Bread,,50.0,,
Swiggy,PROD053,Top Ramen Masala Noodles,Instant & Frozen Foods,Instant Noodles,,12.0,,
Swiggy,PROD054,Tata Tea Gold 500g,Snacks & Beverages,Tea,,310.0,,
Swiggy,PROD055,Pillsbury Chakki Fresh Atta 5kg,Grocery & Staples,Flour,,280.0,,
Swiggy,PROD056,Fanta 750ml PET Bottle,Snacks & Beverages,Soft Drinks,,40.0,,
Swiggy,PROD057,Bingo Mad Angles Achaari Masti,Snacks & Beverages,Chips,,20.0,,
Swiggy,PROD058,Sunfeast Dark Fantasy Choco Fills,Snacks & Beverages,Biscuits,,35.0,,
Swiggy,PROD059,Ariel Matic Top Load 1kg,Household,Detergent,,250.0,,
Swiggy,PROD060,Listerine Cool Mint Mouthwash 250ml,Personal Care,Oral Care,,149.0,,
Swiggy,PROD061,Fresh Capsicum 500g,Fruits & Vegetables,Vegetables,,60.0,,
Swiggy,PROD062,Fresh Cauliflower 1pc,Fruits & Vegetables,Vegetables,,40.0,,
Swiggy,PROD063,Fresh Cabbage 1pc,Fruits & Vegetables,Vegetables,,35.0,,
Swiggy,PROD064,Fresh Pomegranate 1kg,Fruits & Vegetables,Fruits,,220.0,,
Swiggy,PROD065,Fresh Watermelon 1pc,Fruits & Vegetables,Fruits,,90.0,,
Swiggy,PROD066,Go Cheese Slices 100g,Dairy & Breakfast,Cheese,,75.0,,
Swiggy,PROD067,Nestle a+ Curd 400g,Dairy & Breakfast,Curd,,42.0,,
Swiggy,PROD068,Saffola Gold Refined Oil 1L,Grocery & Staples,Edible Oil,,170.0,,
Swiggy,PROD069,Daawat Basmati Rice Rozana Gold 1kg,Grocery & Staples,Rice,,150.0,,
Swiggy,PROD070,Tata Sampann Chana Dal 1kg,Grocery & Staples,Pulses,,150.0,,
Swiggy,PROD071,Nescafe Classic Coffee 100g,Snacks & Beverages,Coffee,,315.0,,
Swiggy,PROD072,Red Label Tea 500g,Snacks & Beverages,Tea,,270.0,,
Swiggy,PROD073,Balaji Wafers Simply Salted,Snacks & Beverages,Chips,,20.0,,
Swiggy,PROD074,Thums Up 750ml PET Bottle,Snacks & Beverages,Soft Drinks,,40.0,,
Swiggy,PROD075,Real Mixed Fruit Juice 1L,Snacks & Beverages,Juices,,135.0,,
Swiggy,PROD076,Cadbury 5 Star 3D,Snacks & Beverages,Chocolates,,30.0,,
Swiggy,PROD077,Good Day Cashew Cookies,Snacks & Beverages,Biscuits,,40.0,,
Swiggy,PROD078,Pears Pure & Gentle Soap 125g,Personal Care,Soap & Body Wash,,70.0,,
Swiggy,PROD079,Head & Shoulders Anti-Dandruff Shampoo,Personal Care,Shampoo,,195.0,,
Swiggy,PROD080,Close Up Everfresh Toothpaste 150g,Personal Care,Oral Care,,85.0,,
Swiggy,PROD081,Pril Dishwash Bar,Household,Dishwash,,25.0,,
Swiggy,PROD082,Dettol Antiseptic Liquid 250ml,Pharmacy & Wellness,Pharmacy & Wellness,,110.0,,
Swiggy,PROD083,All Out Ultra Refill,Household,Insect Repellent,,75.0,,
Swiggy,PROD084,ITC Master Chef Frozen Peas 500g,Fruits & Vegetables,Vegetables,,125.0,,
