platform,delivery_id,delivery_partner_id,order_id,delivery_time_minutes,distance_km,delivery_status,order_status,actual_delivery_datetime,promised_delivery_datetime,delay_reason
Zepto,D000504,,O000504,50,10.0,On Time,,,,
Zepto,D000505,,O000505,26,2.2,Late,,,,
Zepto,D000506,,O000506,31,3.4,Late,,,,
Zepto,D000507,,O000507,48,4.1,Late,,,,
Zepto,D000508,,O000508,6,2.9,On Time,,,,
Zepto,D000509,,O000509,16,4.8,On Time,,,,
Zepto,D000510,,O000510,17,4.2,On Time,,,,
Zepto,D000511,,O000511,75,6.5,Late,,,,
Zepto,D000512,,O000512,21,3.0,Late,,,,
Zepto,D000513,,O000513,86,9.1,Late,,,,
Zepto,D000514,,O000514,29,1.3,Late,,,,
Zepto,D000515,,O000515,34,3.2,Late,,,,
Zepto,D000516,,O000516,50,4.3,Late,,,,
Zepto,D000517,,O000517,61,9.3,On Time,,,,
Zepto,D000518,,O000518,53,8.2,On Time,,,,
Zepto,D000519,,O000519,27,3.8,On Time,,,,
Zepto,D000520,,O000520,45,3.9,Late,,,,
Zepto,D000521,,O000521,43,9.1,On Time,,,,
Zepto,D000522,,O000522,26,2.0,Late,,,,
Zepto,D000523,,O000523,11,1.5,On Time,,,,
Zepto,D000524,,O000524,20,5.3,On Time,,,,
Zepto,D000525,,O000525,22,5.0,On Time,,,,
Zepto,D000526,,O000526,69,8.6,Late,,,,
Zepto,D000527,,O000527,23,1.8,Late,,,,
Zepto,D000528,,O000528,59,9.6,Late,,,,
Zepto,D000529,,O000529,29,2.0,Late,,,,
Zepto,D000530,,O000530,54,4.3,Late,,,,
Zepto,D000531,,O000531,39,3.6,Late,,,,
Zepto,D000532,,O000532,79,9.0,On Time,,,,
Zepto,D000533,,O000533,53,6.0,On Time,,,,
Zepto,D000534,,O000534,37,4.0,On Time,,,,
Zepto,D000535,,O000535,55,6.6,Late,,,,
Zepto,D000536,,O000536,12,3.1,On Time,,,,
Zepto,D000537,,O000537,43,6.6,On Time,,,,
Zepto,D000538,,O000538,41,4.6,Late,,,,
Zepto,D000539,,O000539,65,8.7,On Time,,,,
Zepto,D000540,,O000540,63,7.1,Late,,,,
Zepto,D000541,,O000541,58,7.6,On Time,,,,
Zepto,D000542,,O000542,48,6.1,Late,,,,
Zepto,D000543,,O000543,40,8.3,On Time,,,,
Zepto,D000544,,O000544,54,7.2,Late,,,,
Zepto,D000545,,O000545,26,5.9,On Time,,,,
Zepto,D000546,,O000546,24,2.8,Late,,,,
Zepto,D000547,,O000547,55,6.7,Late,,,,
Zepto,D000548,,O000548,13,3.3,On Time,,,,
Zepto,D000549,,O000549,9,0.6,Late,,,,
Zepto,D000550,,O000550,32,3.9,Late,,,,
Zepto,D000551,,O000551,68,7.3,Late,,,,
Zepto,D000552,,O000552,71,8.9,On Time,,,,
Zepto,D000553,,O000553,49,5.5,Late,,,,
Zepto,D000554,,O000554,60,5.4,Late,,,,
Zepto,D000555,,O000555,64,9.7,On Time,,,,
Zepto,D000556,,O000556,70,9.5,On Time,,,,
Zepto,D000557,,O000557,67,8.3,Late,,,,
Zepto,D000558,,O000558,58,7.4,Late,,,,
Zepto,D000559,,O000559,39,4.2,Late,,,,
Zepto,D000560,,O000560,5,1.1,On Time,,,,
Zepto,D000561,,O000561,39,4.8,Late,,,,
Zepto,D000562,,O000562,61,6.6,Late,,,,
Zepto,D000563,,O000563,37,5.8,Late,,,,
Zepto,D000564,,O000564,47,6.8,Late,,,,
Zepto,D000565,,O000565,10,2.6,On Time,,,,
Zepto,D000566,,O000566,30,1.5,Late,,,,
Zepto,D000567,,O000567,27,4.5,On Time,,,,
Zepto,D000568,,O000568,21,2.1,Late,,,,
Zepto,D000569,,O000569,23,1.6,Late,,,,
Zepto,D000570,,O000570,67,6.8,Late,,,,
Zepto,D000571,,O000571,32,4.2,Late,,,,
Zepto,D000572,,O000572,36,5.5,On Time,,,,
Zepto,D000573,,O000573,71,7.5,Late,,,,
Zepto,D000574,,O000574,14,1.3,On Time,,,,
Zepto,D000575,,O000575,11,1.4,On Time,,,,
Zepto,D000576,,O000576,50,7.8,Late,,,,
Zepto,D000577,,O000577,28,4.7,On Time,,,,
Zepto,D000578,,O000578,61,7.1,Late,,,,
Zepto,D000579,,O000579,34,5.1,On Time,,,,
Zepto,D000580,,O000580,34,6.3,On Time,,,,
Zepto,D000581,,O000581,45,5.6,Late,,,,
Zepto,D000582,,O000582,10,1.3,On Time,,,,
Zepto,D000583,,O000583,56,6.8,Late,,,,
Zepto,D000584,,O000584,44,9.6,On Time,,,,
Zepto,D000585,,O000585,55,9.7,Late,,,,
Zepto,D000586,,O000586,31,4.0,On Time,,,,
Zepto,D000587,,O000587,56,6.4,On Time,,,,
Zepto,D000588,,O000588,43,5.5,Late,,,,
Zepto,D000589,,O000589,55,5.4,Late,,,,
Zepto,D000590,,O000590,74,9.3,On Time,,,,
Zepto,D000591,,O000591,61,7.0,On Time,,,,
Zepto,D000592,,O000592,49,5.1,On Time,,,,
Zepto,D000593,,O000593,78,10.0,Late,,,,
Zepto,D000594,,O000594,50,8.4,On Time,,,,
Zepto,D000595,,O000595,43,7.1,On Time,,,,
Zepto,D000596,,O000596,63,9.3,On Time,,,,
Zepto,D000597,,O000597,29,1.9,Late,,,,
Zepto,D000598,,O000598,41,4.1,Late,,,,
Zepto,D000599,,O000599,5,1.1,On Time,,,,
Zepto,D000600,,O000600,43,4.7,Late,,,,
Zepto,D000601,,O000601,16,0.6,Late,,,,
Zepto,D000602,,O000602,48,9.8,On Time,,,,
Zepto,D000603,,O000603,34,4.5,Late,,,,
Zepto,D000604,,O000604,49,7.9,On Time,,,,
Zepto,D000605,,O000605,20,3.2,On Time,,,,
Zepto,D000606,,O000606,15,2.0,On Time,,,,
Zepto,D000607,,O000607,25,3.2,On Time,,,,
Zepto,D000608,,O000608,53,7.9,On Time,,,,
Zepto,D000609,,O000609,57,7.9,On Time,,,,
Zepto,D000610,,O000610,16,1.4,Late,,,,
Zepto,D000611,,O000611,45,5.4,On Time,,,,
Zepto,D000612,,O000612,28,1.4,Late,,,,
Zepto,D000613,,O000613,31,6.7,On Time,,,,
Zepto,D000614,,O000614,34,2.3,Late,,,,
Zepto,D000615,,O000615,31,2.8,Late,,,,
Zepto,D000616,,O000616,40,5.1,Late,,,,
Zepto,D000617,,O000617,21,4.6,On Time,,,,
Zepto,D000618,,O000618,35,6.5,On Time,,,,
Zepto,D000619,,O000619,19,1.1,Late,,,,
Zepto,D000620,,O000620,28,2.0,Late,,,,
Zepto,D000621,,O000621,47,7.7,On Time,,,,
Zepto,D000622,,O000622,9,1.4,On Time,,,,
Zepto,D000623,,O000623,59,8.8,Late,,,,
Zepto,D000624,,O000624,59,5.5,Late,,,,
Zepto,D000625,,O000625,34,2.1,Late,,,,
Zepto,D000626,,O000626,57,9.6,On Time,,,,
Zepto,D000627,,O000627,63,9.5,Late,,,,
Zepto,D000628,,O000628,79,9.3,On Time,,,,
Zepto,D000629,,O000629,24,3.8,On Time,,,,
Zepto,D000630,,O000630,18,3.1,On Time,,,,
Zepto,D000631,,O000631,35,7.1,On Time,,,,
Zepto,D000632,,O000632,61,8.2,Late,,,,
Zepto,D000633,,O000633,69,9.7,On Time,,,,
Zepto,D000634,,O000634,32,5.3,On Time,,,,
Zepto,D000635,,O000635,68,10.0,Late,,,,
Zepto,D000636,,O000636,21,1.8,Late,,,,
Zepto,D000637,,O000637,21,1.9,Late,,,,
Zepto,D000638,,O000638,49,7.1,On Time,,,,
Zepto,D000639,,O000639,53,9.5,On Time,,,,
Zepto,D000640,,O000640,36,8.6,On Time,,,,
Zepto,D000641,,O000641,59,6.3,Late,,,,
Zepto,D000642,,O000642,44,8.5,On Time,,,,
Zepto,D000643,,O000643,22,1.4,Late,,,,
Zepto,D000644,,O000644,23,5.8,On Time,,,,
Zepto,D000645,,O000645,10,0.8,Late,,,,
Zepto,D000646,,O000646,25,1.4,Late,,,,
Zepto,D000647,,O000647,36,6.4,On Time,,,,
Zepto,D000648,,O000648,64,6.1,Late,,,,
Zepto,D000649,,O000649,21,1.5,Late,,,,
Zepto,D000650,,O000650,20,2.3,Late,,,,
Zepto,D000651,,O000651,53,9.7,On Time,,,,
Zepto,D000652,,O000652,75,9.6,Late,,,,
Zepto,D000653,,O000653,35,2.3,Late,,,,
Zepto,D000654,,O000654,27,2.5,Late,,,,
Zepto,D000655,,O000655,23,1.2,Late,,,,
Zepto,D000656,,O000656,42,4.6,Late,,,,
Zepto,D000657,,O000657,49,5.5,On Time,,,,
Zepto,D000658,,O000658,8,1.3,On Time,,,,
Zepto,D000659,,O000659,67,8.2,On Time,,,,
Zepto,D000660,,O000660,53,9.7,On Time,,,,
Zepto,D000661,,O000661,60,9.6,On Time,,,,
Zepto,D000662,,O000662,64,5.7,Late,,,,
Zepto,D000663,,O000663,39,4.2,Late,,,,
Zepto,D000664,,O000664,61,7.8,Late,,,,
Zepto,D000665,,O000665,60,6.8,Late,,,,
Zepto,D000666,,O000666,34,4.8,Late,,,,
Zepto,D000667,,O000667,40,6.3,On Time,,,,
Zepto,D000668,,O000668,47,3.9,Late,,,,
Zepto,D000669,,O000669,81,9.3,On Time,,,,
Zepto,D000670,,O000670,57,7.2,Late,,,,
Zepto,D000671,,O000671,17,1.6,Late,,,,
Zepto,D000672,,O000672,16,1.5,Late,,,,
Zepto,D000673,,O000673,75,8.5,Late,,,,
Zepto,D000674,,O000674,64,8.8,Late,,,,
Zepto,D000675,,O000675,76,7.9,Late,,,,
Zepto,D000676,,O000676,83,9.7,On Time,,,,
Zepto,D000677,,O000677,52,8.2,On Time,,,,
Zepto,D000678,,O000678,52,8.5,On Time,,,,
Zepto,D000679,,O000679,90,9.3,Late,,,,
Zepto,D000680,,O000680,52,4.3,Late,,,,
Zepto,D000681,,O000681,67,8.1,On Time,,,,
Zepto,D000682,,O000682,25,3.3,On Time,,,,
Zepto,D000683,,O000683,58,7.5,On Time,,,,
Zepto,D000684,,O000684,9,3.0,On Time,,,,
Zepto,D000685,,O000685,83,9.7,Late,,,,
Zepto,D000686,,O000686,67,9.0,On Time,,,,
Zepto,D000687,,O000687,41,6.5,Late,,,,
Zepto,D000688,,O000688,31,8.0,On Time,,,,
Zepto,D000689,,O000689,30,3.7,On Time,,,,
Zepto,D000690,,O000690,38,4.3,On Time,,,,
Zepto,D000691,,O000691,54,8.6,On Time,,,,
Zepto,D000692,,O000692,79,9.5,On Time,,,,
Zepto,D000693,,O000693,50,7.5,On Time,,,,
Zepto,D000694,,O000694,34,4.6,On Time,,,,
Zepto,D000695,,O000695,66,9.9,On Time,,,,
Zepto,D000696,,O000696,19,2.9,On Time,,,,
Zepto,D000697,,O000697,23,4.0,On Time,,,,
Zepto,D000698,,O000698,41,5.3,On Time,,,,
Zepto,D000699,,O000699,26,3.3,Late,,,,
Zepto,D000700,,O000700,69,8.9,On Time,,,,
Zepto,D000701,,O000701,20,0.9,Late,,,,
Zepto,D000702,,O000702,54,9.8,On Time,,,,
Zepto,D000703,,O000703,53,5.5,Late,,,,
Zepto,D000704,,O000704,29,2.7,Late,,,,
Zepto,D000705,,O000705,14,3.1,On Time,,,,
Zepto,D000706,,O000706,65,9.6,Late,,,,
Zepto,D000707,,O000707,22,2.2,Late,,,,
Zepto,D000708,,O000708,19,2.9,On Time,,,,
Zepto,D000709,,O000709,5,1.6,On Time,,,,
Zepto,D000710,,O000710,36,2.7,Late,,,,
Zepto,D000711,,O000711,75,9.0,On Time,,,,
Zepto,D000712,,O000712,27,3.7,Late,,,,
Zepto,D000713,,O000713,87,8.8,Late,,,,
Zepto,D000714,,O000714,30,4.1,On Time,,,,
Zepto,D000715,,O000715,15,2.5,On Time,,,,
Zepto,D000716,,O000716,82,8.0,Late,,,,
Zepto,D000717,,O000717,37,4.7,Late,,,,
Zepto,D000718,,O000718,74,8.9,Late,,,,
Zepto,D000719,,O000719,31,4.3,On Time,,,,
Zepto,D000720,,O000720,14,3.0,On Time,,,,
Zepto,D000721,,O000721,50,9.7,On Time,,,,
Zepto,D000722,,O000722,39,6.4,On Time,,,,
Zepto,D000723,,O000723,62,8.6,Late,,,,
Zepto,D000724,,O000724,30,4.4,On Time,,,,
Zepto,D000725,,O000725,75,8.6,Late,,,,
Zepto,D000726,,O000726,49,5.6,Late,,,,
Zepto,D000727,,O000727,17,1.6,On Time,,,,
Zepto,D000728,,O000728,23,1.9,Late,,,,
Zepto,D000729,,O000729,49,7.0,On Time,,,,
Zepto,D000730,,O000730,86,9.8,Late,,,,
Zepto,D000731,,O000731,23,0.8,Late,,,,
Zepto,D000732,,O000732,28,4.3,On Time,,,,
Zepto,D000733,,O000733,9,1.9,On Time,,,,
Zepto,D000734,,O000734,63,8.5,On Time,,,,
Zepto,D000735,,O000735,15,3.4,On Time,,,,
Zepto,D000736,,O000736,46,5.2,Late,,,,
Zepto,D000737,,O000737,49,8.5,On Time,,,,
Zepto,D000738,,O000738,26,3.9,On Time,,,,
Zepto,D000739,,O000739,60,9.4,On Time,,,,
Zepto,D000740,,O000740,19,2.4,On Time,,,,
Zepto,D000741,,O000741,31,4.8,On Time,,,,
Zepto,D000742,,O000742,23,2.9,On Time,,,,
Zepto,D000743,,O000743,9,1.0,On Time,,,,
Zepto,D000744,,O000744,16,0.7,Late,,,,
Zepto,D000745,,O000745,65,8.5,On Time,,,,
Zepto,D000746,,O000746,66,9.4,Late,,,,
Zepto,D000747,,O000747,24,2.5,Late,,,,
Zepto,D000748,,O000748,38,3.9,Late,,,,
Zepto,D000749,,O000749,48,6.1,On Time,,,,
Zepto,D000750,,O000750,68,9.7,Late,,,,
Zepto,D000751,,O000751,36,4.1,Late,,,,
Zepto,D000752,,O000752,5,1.9,On Time,,,,
Zepto,D000753,,O000753,6,0.8,On Time,,,,
Zepto,D000754,,O000754,35,4.7,On Time,,,,
Zepto,D000755,,O000755,39,4.6,Late,,,,
Zepto,D000756,,O000756,17,1.3,Late,,,,
Zepto,D000757,,O000757,37,8.7,On Time,,,,
Zepto,D000758,,O000758,47,7.4,On Time,,,,
Zepto,D000759,,O000759,56,7.0,On Time,,,,
Zepto,D000760,,O000760,23,2.6,Late,,,,
Zepto,D000761,,O000761,16,1.3,Late,,,,
Zepto,D000762,,O000762,51,7.1,Late,,,,
Zepto,D000763,,O000763,15,3.4,On Time,,,,
Zepto,D000764,,O000764,50,6.3,On Time,,,,
Zepto,D000765,,O000765,62,6.8,Late,,,,
Zepto,D000766,,O000766,41,5.5,Late,,,,
Zepto,D000767,,O000767,18,3.7,On Time,,,,
Zepto,D000768,,O000768,7,0.6,On Time,,,,
Zepto,D000769,,O000769,9,2.0,On Time,,,,
Zepto,D000770,,O000770,78,9.8,On Time,,,,
Zepto,D000771,,O000771,8,2.8,On Time,,,,
Zepto,D000772,,O000772,74,9.4,Late,,,,
Zepto,D000773,,O000773,29,6.1,On Time,,,,
Zepto,D000774,,O000774,9,1.9,On Time,,,,
Zepto,D000775,,O000775,9,1.9,On Time,,,,
Zepto,D000776,,O000776,7,0.8,On Time,,,,
Zepto,D000777,,O000777,46,8.6,On Time,,,,
Zepto,D000778,,O000778,52,6.5,Late,,,,
Zepto,D000779,,O000779,35,3.4,Late,,,,
Zepto,D000780,,O000780,34,3.6,Late,,,,
Zepto,D000781,,O000781,19,0.8,Late,,,,
Zepto,D000782,,O000782,20,2.6,Late,,,,
Zepto,D000783,,O000783,64,7.9,On Time,,,,
Zepto,D000784,,O000784,78,8.0,Late,,,,
Zepto,D000785,,O000785,30,3.3,On Time,,,,
Zepto,D000786,,O000786,13,2.6,On Time,,,,
Zepto,D000787,,O000787,61,5.3,Late,,,,
Zepto,D000788,,O000788,70,7.9,Late,,,,
Zepto,D000789,,O000789,89,9.2,Late,,,,
Zepto,D000790,,O000790,30,5.9,On Time,,,,
Zepto,D000791,,O000791,66,9.0,Late,,,,
Zepto,D000792,,O000792,69,7.5,Late,,,,
Zepto,D000793,,O000793,40,7.0,On Time,,,,
Zepto,D000794,,O000794,16,0.9,Late,,,,
Zepto,D000795,,O000795,60,6.3,Late,,,,
Zepto,D000796,,O000796,29,3.8,Late,,,,
Zepto,D000797,,O000797,37,6.2,On Time,,,,
Zepto,D000798,,O000798,55,8.5,On Time,,,,
Zepto,D000799,,O000799,95,9.4,Late,,,,
Zepto,D000800,,O000800,52,6.6,On Time,,,,
Zepto,D000801,,O000801,9,1.4,On Time,,,,
Zepto,D000802,,O000802,24,3.8,On Time,,,,
Zepto,D000803,,O000803,20,4.2,On Time,,,,
Zepto,D000804,,O000804,64,9.4,On Time,,,,
Zepto,D000805,,O000805,54,6.7,On Time,,,,
Zepto,D000806,,O000806,36,3.2,Late,,,,
Zepto,D000807,,O000807,29,4.0,On Time,,,,
Zepto,D000808,,O000808,47,8.3,On Time,,,,
Zepto,D000809,,O000809,45,4.9,Late,,,,
Zepto,D000810,,O000810,39,4.3,Late,,,,
Zepto,D000811,,O000811,33,5.7,On Time,,,,
Zepto,D000812,,O000812,23,2.8,On Time,,,,
Zepto,D000813,,O000813,76,9.1,On Time,,,,
Zepto,D000814,,O000814,37,7.0,On Time,,,,
Zepto,D000815,,O000815,6,1.9,On Time,,,,
Zepto,D000816,,O000816,73,8.3,On Time,,,,
Zepto,D000817,,O000817,21,3.2,On Time,,,,
Zepto,D000818,,O000818,31,2.8,Late,,,,
Zepto,D000819,,O000819,64,7.1,Late,,,,
Zepto,D000820,,O000820,58,6.6,Late,,,,
Zepto,D000821,,O000821,33,5.2,On Time,,,,
Zepto,D000822,,O000822,45,3.8,Late,,,,
Zepto,D000823,,O000823,39,5.3,On Time,,,,
Zepto,D000824,,O000824,64,7.3,Late,,,,
Zepto,D000825,,O000825,38,2.6,Late,,,,
Zepto,D000826,,O000826,53,8.1,Late,,,,
Zepto,D000827,,O000827,11,2.2,On Time,,,,
Zepto,D000828,,O000828,89,9.7,Late,,,,
Zepto,D000829,,O000829,49,5.8,Late,,,,
Zepto,D000830,,O000830,29,2.5,Late,,,,
Zepto,D000831,,O000831,7,1.1,On Time,,,,
Zepto,D000832,,O000832,23,3.4,On Time,,,,
Zepto,D000833,,O000833,58,5.9,Late,,,,
Zepto,D000834,,O000834,22,2.7,Late,,,,
Zepto,D000835,,O000835,42,4.6,Late,,,,
Zepto,D000836,,O000836,44,5.0,On Time,,,,
Zepto,D000837,,O000837,37,3.1,Late,,,,
Zepto,D000838,,O000838,52,7.0,On Time,,,,
Zepto,D000839,,O000839,48,4.4,Late,,,,
Zepto,D000840,,O000840,63,5.9,Late,,,,
Zepto,D000841,,O000841,64,6.7,Late,,,,
Zepto,D000842,,O000842,34,3.2,Late,,,,
Zepto,D000843,,O000843,27,2.8,Late,,,,
Zepto,D000844,,O000844,37,4.2,Late,,,,
Zepto,D000845,,O000845,40,6.2,Late,,,,
Zepto,D000846,,O000846,18,1.7,Late,,,,
Zepto,D000847,,O000847,41,4.6,On Time,,,,
Zepto,D000848,,O000848,59,6.6,Late,,,,
Zepto,D000849,,O000849,31,4.1,Late,,,,
Zepto,D000850,,O000850,36,5.9,On Time,,,,
Zepto,D000851,,O000851,41,6.4,On Time,,,,
Zepto,D000852,,O000852,23,4.6,On Time,,,,
Zepto,D000853,,O000853,33,5.3,On Time,,,,
Zepto,D000854,,O000854,67,7.1,Late,,,,
Zepto,D000855,,O000855,25,2.6,On Time,,,,
Zepto,D000856,,O000856,45,4.8,Late,,,,
Zepto,D000857,,O000857,96,9.8,Late,,,,
Zepto,D000858,,O000858,10,1.7,On Time,,,,
Zepto,D000859,,O000859,15,2.8,On Time,,,,
Zepto,D000860,,O000860,23,2.2,Late,,,,
Zepto,D000861,,O000861,41,5.5,On Time,,,,
Zepto,D000862,,O000862,46,5.6,On Time,,,,
Zepto,D000863,,O000863,47,7.3,Late,,,,
Zepto,D000864,,O000864,30,2.6,Late,,,,
Zepto,D000865,,O000865,12,4.4,On Time,,,,
Zepto,D000866,,O000866,57,8.3,On Time,,,,
Zepto,D000867,,O000867,13,0.6,Late,,,,
Zepto,D000868,,O000868,84,9.8,Late,,,,
Zepto,D000869,,O000869,13,1.6,On Time,,,,
Zepto,D000870,,O000870,61,8.5,Late,,,,
Zepto,D000871,,O000871,19,4.8,On Time,,,,
Zepto,D000872,,O000872,42,5.3,On Time,,,,
Zepto,D000873,,O000873,30,2.6,Late,,,,
Zepto,D000874,,O000874,40,5.0,On Time,,,,
Zepto,D000875,,O000875,87,9.2,Late,,,,
Zepto,D000876,,O000876,39,7.1,On Time,,,,
Zepto,D000877,,O000877,26,6.3,On Time,,,,
Zepto,D000878,,O000878,60,5.3,Late,,,,
Zepto,D000879,,O000879,30,2.4,Late,,,,
Zepto,D000880,,O000880,41,8.5,On Time,,,,
Zepto,D000881,,O000881,32,2.3,Late,,,,
Zepto,D000882,,O000882,5,0.9,On Time,,,,
Zepto,D000883,,O000883,39,3.6,Late,,,,
Zepto,D000884,,O000884,5,1.0,On Time,,,,
Zepto,D000885,,O000885,5,0.8,On Time,,,,
Zepto,D000886,,O000886,48,6.0,Late,,,,
Zepto,D000887,,O000887,15,2.6,On Time,,,,
Zepto,D000888,,O000888,66,8.5,On Time,,,,
Zepto,D000889,,O000889,53,6.2,Late,,,,
Zepto,D000890,,O000890,5,0.5,On Time,,,,
Zepto,D000891,,O000891,63,8.8,On Time,,,,
Zepto,D000892,,O000892,73,9.6,On Time,,,,
Zepto,D000893,,O000893,35,4.1,Late,,,,
Zepto,D000894,,O000894,77,9.0,Late,,,,
Zepto,D000895,,O000895,77,8.1,Late,,,,
Zepto,D000896,,O000896,37,7.7,On Time,,,,
Zepto,D000897,,O000897,23,2.9,On Time,,,,
Zepto,D000898,,O000898,51,8.1,On Time,,,,
Zepto,D000899,,O000899,5,0.6,On Time,,,,
Zepto,D000900,,O000900,40,5.0,Late,,,,
Zepto,D000901,,O000901,36,5.4,Late,,,,
Zepto,D000902,,O000902,53,6.7,On Time,,,,
Zepto,D000903,,O000903,35,3.3,Late,,,,
Zepto,D000904,,O000904,50,6.6,On Time,,,,
Zepto,D000905,,O000905,26,3.4,On Time,,,,
Zepto,D000906,,O000906,54,6.5,Late,,,,
Zepto,D000907,,O000907,78,9.9,On Time,,,,
Zepto,D000908,,O000908,72,8.9,On Time,,,,
Zepto,D000909,,O000909,40,7.1,On Time,,,,
Zepto,D000910,,O000910,27,3.6,On Time,,,,
Zepto,D000911,,O000911,72,9.6,On Time,,,,
Zepto,D000912,,O000912,61,5.4,Late,,,,
Zepto,D000913,,O000913,43,6.1,On Time,,,,
Zepto,D000914,,O000914,45,7.5,On Time,,,,
Zepto,D000915,,O000915,32,6.2,On Time,,,,
Zepto,D000916,,O000916,5,0.6,On Time,,,,
Zepto,D000917,,O000917,23,1.4,Late,,,,
Zepto,D000918,,O000918,81,9.3,Late,,,,
Zepto,D000919,,O000919,7,1.3,On Time,,,,
Zepto,D000920,,O000920,28,4.2,On Time,,,,
Zepto,D000921,,O000921,42,5.9,Late,,,,
Zepto,D000922,,O000922,40,4.6,On Time,,,,
Zepto,D000923,,O000923,90,9.1,Late,,,,
Zepto,D000924,,O000924,61,7.5,On Time,,,,
Zepto,D000925,,O000925,64,9.9,Late,,,,
Zepto,D000926,,O000926,74,8.7,Late,,,,
Zepto,D000927,,O000927,80,8.1,Late,,,,
Zepto,D000928,,O000928,44,5.8,On Time,,,,
Zepto,D000929,,O000929,12,1.7,On Time,,,,
Zepto,D000930,,O000930,67,9.3,On Time,,,,
Zepto,D000931,,O000931,76,9.9,On Time,,,,
Zepto,D000932,,O000932,105,10.0,Late,,,,
Zepto,D000933,,O000933,5,0.5,On Time,,,,
Zepto,D000934,,O000934,89,8.5,Late,,,,
Zepto,D000935,,O000935,35,4.4,On Time,,,,
Zepto,D000936,,O000936,43,6.9,On Time,,,,
Zepto,D000937,,O000937,94,9.9,Late,,,,
Zepto,D000938,,O000938,31,7.0,On Time,,,,
Zepto,D000939,,O000939,36,7.6,On Time,,,,
Zepto,D000940,,O000940,12,2.8,On Time,,,,
Zepto,D000941,,O000941,63,10.0,Late,,,,
Zepto,D000942,,O000942,32,2.8,Late,,,,
Zepto,D000943,,O000943,51,6.1,On Time,,,,
Zepto,D000944,,O000944,5,1.9,On Time,,,,
Zepto,D000945,,O000945,27,1.7,Late,,,,
Zepto,D000946,,O000946,69,9.9,On Time,,,,
Zepto,D000947,,O000947,86,9.7,On Time,,,,
Zepto,D000948,,O000948,13,2.1,On Time,,,,
Zepto,D000949,,O000949,65,7.9,On Time,,,,
Zepto,D000950,,O000950,30,6.8,On Time,,,,
Zepto,D000951,,O000951,25,2.4,Late,,,,
Zepto,D000952,,O000952,43,8.5,On Time,,,,
Zepto,D000953,,O000953,21,3.4,On Time,,,,
Zepto,D000954,,O000954,39,4.8,Late,,,,
Zepto,D000955,,O000955,42,4.9,On Time,,,,
Zepto,D000956,,O000956,57,5.2,Late,,,,
Zepto,D000957,,O000957,63,6.9,Late,,,,
Zepto,D000958,,O000958,33,6.8,On Time,,,,
Zepto,D000959,,O000959,35,7.3,On Time,,,,
Zepto,D000960,,O000960,39,2.6,Late,,,,
Zepto,D000961,,O000961,55,9.4,On Time,,,,
Zepto,D000962,,O000962,31,2.9,Late,,,,
Zepto,D000963,,O000963,47,5.0,Late,,,,
Zepto,D000964,,O000964,11,2.4,On Time,,,,
Zepto,D000965,,O000965,35,7.1,On Time,,,,
Zepto,D000966,,O000966,35,3.8,Late,,,,
Zepto,D000967,,O000967,62,7.1,Late,,,,
Zepto,D000968,,O000968,13,1.7,On Time,,,,
Zepto,D000969,,O000969,34,6.6,On Time,,,,
Zepto,D000970,,O000970,38,4.8,On Time,,,,
Zepto,D000971,,O000971,65,6.7,Late,,,,
Zepto,D000972,,O000972,42,4.1,Late,,,,
Zepto,D000973,,O000973,15,3.8,On Time,,,,
Zepto,D000974,,O000974,22,3.7,On Time,,,,
Zepto,D000975,,O000975,51,4.8,Late,,,,
Zepto,D000976,,O000976,57,4.9,Late,,,,
Zepto,D000977,,O000977,68,9.1,On Time,,,,
Zepto,D000978,,O000978,28,6.7,On Time,,,,
Zepto,D000979,,O000979,58,8.1,Late,,,,
Zepto,D000980,,O000980,31,3.8,On Time,,,,
Zepto,D000981,,O000981,30,3.1,Late,,,,
Zepto,D000982,,O000982,47,8.1,On Time,,,,
Zepto,D000983,,O000983,67,8.5,Late,,,,
Zepto,D000984,,O000984,38,4.4,Late,,,,
Zepto,D000985,,O000985,26,5.3,On Time,,,,
Zepto,D000986,,O000986,72,10.0,On Time,,,,
Zepto,D000987,,O000987,52,9.1,On Time,,,,
Zepto,D000988,,O000988,67,7.1,Late,,,,
Zepto,D000989,,O000989,12,1.6,On Time,,,,
Zepto,D000990,,O000990,55,9.8,Late,,,,
Zepto,D000991,,O000991,62,7.6,On Time,,,,
Zepto,D000992,,O000992,8,1.7,On Time,,,,
Zepto,D000993,,O000993,64,7.1,Late,,,,
Zepto,D000994,,O000994,48,7.9,On Time,,,,
Zepto,D000995,,O000995,45,7.6,On Time,,,,
Zepto,D000996,,O000996,95,9.5,Late,,,,
Zepto,D000997,,O000997,31,2.5,Late,,,,
Zepto,D000998,,O000998,53,5.5,Late,,,,
Zepto,D000999,,O000999,94,9.8,Late,,,,
Zepto,D001000,,O001000,32,6.6,On Time,,,,
Zepto,D001001,,O001001,29,2.8,Late,,,,
Zepto,D001002,,O001002,64,8.3,On Time,,,,
Zepto,D001003,,O001003,49,8.6,On Time,,,,
Zepto,D001004,,O001004,90,9.0,Late,,,,
Zepto,D001005,,O001005,35,5.5,On Time,,,,
Zepto,D001006,,O001006,15,4.5,On Time,,,,
Zepto,D001007,,O001007,66,7.9,Late,,,,
Zepto,D001008,,O001008,24,3.1,On Time,,,,
